content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
"Aplikasi sampah, sudah pernah daftar online, pakai data yang sama selalu gagal log in, alasan nomer tidak sesuai, error atau apalah. Salah satu tutorial mempersulit hidup, yaitu aplikasi ini.",playstore,aplikasi sampah sudah pernah daftar online pakai data yang sama selalu gagal log in alasan nomer tidak sesuai error atau apalah salah satu tutorial mempersulit hidup yaitu aplikasi ini,"['aplikasi', 'sampah', 'sudah', 'pernah', 'daftar', 'online', 'pakai', 'data', 'yang', 'sama', 'selalu', 'gagal', 'log', 'ini', 'alasan', 'nomer', 'tidak', 'sesuai', 'error', 'atau', 'apalah', 'salah', 'satu', 'tutorial', 'mempersulit', 'hidup', 'yaitu', 'aplikasi', 'ini']",-118,negative,"['aplikasi', 'sampah', 'daftar', 'online', 'pakai', 'data', 'gagal', 'log', 'alasan', 'nomer', 'sesuai', 'error', 'apalah', 'salah', 'tutorial', 'mempersulit', 'hidup', 'aplikasi']",aplikasi sampah daftar online pakai data gagal log alasan nomer sesuai error apalah salah tutorial mempersulit hidup aplikasi,Topik 1 - Error/Aplikasi
aplikasi kaya 🐵 mau dapet kode verifikasi buat login DJP malah error' sial banget dah sistem perpajakan di wakanda,playstore,aplikasi kaya  mau dapet kode verifikasi buat login djp malah error sial banget dah sistem perpajakan di wakanda,"['aplikasi', 'kayak', 'mau', 'dapat', 'kode', 'verifikasi', 'buat', 'login', 'djp', 'malah', 'error', 'sial', 'banget', 'sudah', 'sistem', 'perpajakan', 'di', 'wakanda']",-71,negative,"['aplikasi', 'kaya', 'dapet', 'kode', 'verifikasi', 'login', 'djp', 'error', 'sial', 'banget', 'dah', 'sistem', 'perpajakan', 'wakanda']",aplikasi kaya dapet kode verifikasi login djp error sial banget dah sistem perpajakan wakanda,Topik 1 - Error/Aplikasi
"aplikasi busuk banget, lemott kayak yang bikin",playstore,aplikasi busuk banget lemott kayak yang bikin,"['aplikasi', 'busuk', 'banget', 'lemott', 'kayak', 'yang', 'bikin']",-44,negative,"['aplikasi', 'busuk', 'banget', 'lemott', 'kayak', 'bikin']",aplikasi busuk banget lemott kayak bikin,Topik 1 - Error/Aplikasi
sampah bukannya efektif malah tambah lama,playstore,sampah bukannya efektif malah tambah lama,"['sampah', 'bukannya', 'efektif', 'malah', 'tambah', 'lama']",-17,negative,"['sampah', 'efektif']",sampah efektif,Topik 1 - Error/Aplikasi
"diminta kode verifikasi via sms, nomor udah bener, eh sms nya gak masuk2, udah berkali2 coba, APLIKASI SAMPAH",playstore,diminta kode verifikasi via sms nomor udah bener eh sms nya gak masuk udah berkali coba aplikasi sampah,"['diminta', 'kode', 'verifikasi', 'via', 'sms', 'nomor', 'sudah', 'benar', 'eh', 'sms', 'ya', 'tidak', 'masuk2', 'sudah', 'berkali2', 'coba', 'aplikasi', 'sampah']",-67,negative,"['kode', 'verifikasi', 'via', 'sms', 'nomor', 'udah', 'bener', 'sms', 'nya', 'gak', 'masuk', 'udah', 'berkali', 'coba', 'aplikasi', 'sampah']",kode verifikasi via sms nomor udah bener sms nya gak masuk udah berkali coba aplikasi sampah,Topik 1 - Error/Aplikasi
"mau jadi warga taat aja susahnya, coy. udah masukin NPWP, password, error. pesan username dan password yang anda masukkan salah. padahal itu gak pernah berubah, ajukan Lupa Password gak bisa, balik lagi, balik lagi. Iki pie to, coy. padahal udah tanggal 24 maret, bentar lagi abis waktu pelaporan. mbok ya bikin aplikasi yang bener pak, duit rakyat kok disia-siakan dengan aplikasi sampah kayak gini.",playstore,mau jadi warga taat aja susahnya coy udah masukin npwp password error pesan username dan password yang anda masukkan salah padahal itu gak pernah berubah ajukan lupa password gak bisa balik lagi balik lagi iki pie to coy padahal udah tanggal  maret bentar lagi abis waktu pelaporan mbok ya bikin aplikasi yang bener pak duit rakyat kok disiasiakan dengan aplikasi sampah kayak gini,"['mau', 'jadi', 'warga', 'taat', 'saja', 'susahnya', 'coy', 'sudah', 'memasuki', 'npwp', 'password', 'error', 'pesan', 'username', 'dan', 'password', 'yang', 'anda', 'masukkan', 'salah', 'padahal', 'itu', 'tidak', 'pernah', 'berubah', 'ajukan', 'lupa', 'password', 'tidak', 'bisa', 'balik', 'lagi', 'balik', 'lagi', 'iki', 'pie', 'tapi', 'coy', 'padahal', 'sudah', 'tanggal', '24', 'maret', 'bentar', 'lagi', 'habis', 'waktu', 'pelaporan', 'mbok', 'ya', 'bikin', 'aplikasi', 'yang', 'benar', 'pak', 'duit', 'rakyat', 'kok', 'disiasiakan', 'dengan', 'aplikasi', 'sampah', 'kayak', 'begini']",-223,negative,"['warga', 'taat', 'aja', 'susahnya', 'coy', 'udah', 'masukin', 'npwp', 'password', 'error', 'pesan', 'username', 'password', 'masukkan', 'salah', 'gak', 'berubah', 'ajukan', 'lupa', 'password', 'gak', 'iki', 'pie', 'coy', 'udah', 'tanggal', 'maret', 'bentar', 'abis', 'pelaporan', 'mbok', 'bikin', 'aplikasi', 'bener', 'duit', 'rakyat', 'disiasiakan', 'aplikasi', 'sampah', 'kayak', 'gini']",warga taat aja susahnya coy udah masukin npwp password error pesan username password masukkan salah gak berubah ajukan lupa password gak iki pie coy udah tanggal maret bentar abis pelaporan mbok bikin aplikasi bener duit rakyat disiasiakan aplikasi sampah kayak gini,Topik 1 - Error/Aplikasi
"Lemot ,,,error",playstore,lemot error,"['lemot', 'error']",-14,negative,"['lemot', 'error']",lemot error,Topik 1 - Error/Aplikasi
APK SAMPAH,playstore,apk sampah,"['apk', 'sampah']",-18,negative,"['apk', 'sampah']",apk sampah,Topik 1 - Error/Aplikasi
"lupa no efin katanya bisa lewat aplikasi mpajak, tapi pas dicoba malah gak bisa slalu proses loading. pas coba uninstall aplikasi nya dan install ulang kira in udah bisa eh malah tulisan efin di bawahnya hilang 😌 ini aplikasi nge bug atau gimana yah?",playstore,lupa no efin katanya bisa lewat aplikasi mpajak tapi pas dicoba malah gak bisa slalu proses loading pas coba uninstall aplikasi nya dan install ulang kira in udah bisa eh malah tulisan efin di bawahnya hilang  ini aplikasi nge bug atau gimana yah,"['lupa', 'no', 'efin', 'katanya', 'bisa', 'lewat', 'aplikasi', 'mpajak', 'tapi', 'pas', 'dicoba', 'malah', 'tidak', 'bisa', 'selalu', 'proses', 'loading', 'pas', 'coba', 'uninstall', 'aplikasi', 'ya', 'dan', 'install', 'ulang', 'kira', 'ini', 'sudah', 'bisa', 'eh', 'malah', 'tulisan', 'efin', 'di', 'bawahnya', 'hilang', 'ini', 'aplikasi', 'nge', 'bug', 'atau', 'bagaimana', 'ya']",-166,negative,"['lupa', 'efin', 'aplikasi', 'mpajak', 'pas', 'dicoba', 'gak', 'slalu', 'proses', 'loading', 'pas', 'coba', 'uninstall', 'aplikasi', 'nya', 'install', 'ulang', 'udah', 'tulisan', 'efin', 'bawahnya', 'hilang', 'aplikasi', 'nge', 'bug', 'gimana', 'yah']",lupa efin aplikasi mpajak pas dicoba gak slalu proses loading pas coba uninstall aplikasi nya install ulang udah tulisan efin bawahnya hilang aplikasi nge bug gimana yah,Topik 1 - Error/Aplikasi
"sistem pajak sampai saya menulis ini sangat sangat menyusahkan dan tidak jelas, lambat, sering error, berulang kali mencoba namun tidak ada hasil dan hanya buang buang waktu, ujung ujungnya harus datang ke kantor pajak dan dipersulit",playstore,sistem pajak sampai saya menulis ini sangat sangat menyusahkan dan tidak jelas lambat sering error berulang kali mencoba namun tidak ada hasil dan hanya buang buang waktu ujung ujungnya harus datang ke kantor pajak dan dipersulit,"['sistem', 'pajak', 'sampai', 'saya', 'menulis', 'ini', 'sangat', 'sangat', 'menyusahkan', 'dan', 'tidak', 'jelas', 'lambat', 'sering', 'error', 'berulang', 'kali', 'mencoba', 'namun', 'tidak', 'ada', 'hasil', 'dan', 'hanya', 'buang', 'buang', 'waktu', 'ujung', 'ujungnya', 'harus', 'datang', 'ke', 'kantor', 'pajak', 'dan', 'dipersulit']",-123,negative,"['sistem', 'pajak', 'menulis', 'menyusahkan', 'lambat', 'error', 'berulang', 'kali', 'mencoba', 'hasil', 'buang', 'buang', 'ujung', 'ujungnya', 'kantor', 'pajak', 'dipersulit']",sistem pajak menulis menyusahkan lambat error berulang kali mencoba hasil buang buang ujung ujungnya kantor pajak dipersulit,Topik 1 - Error/Aplikasi
"aplikasi tolol, login web login apk ujung""nya error",playstore,aplikasi tolol login web login apk ujungnya error,"['aplikasi', 'tolol', 'login', 'web', 'login', 'apk', 'ujungnya', 'error']",-32,negative,"['aplikasi', 'tolol', 'login', 'web', 'login', 'apk', 'ujungnya', 'error']",aplikasi tolol login web login apk ujungnya error,Topik 1 - Error/Aplikasi
pembuangan budget negara aplikasi sampah,playstore,pembuangan budget negara aplikasi sampah,"['pembuangan', 'budget', 'negara', 'aplikasi', 'sampah']",-18,negative,"['pembuangan', 'budget', 'negara', 'aplikasi', 'sampah']",pembuangan budget negara aplikasi sampah,Topik 1 - Error/Aplikasi
"tolong di perbaiki coretax untuk berubah email dan pasword, karena tidak ada cetang di daftar kontak kami tidak bisa mendapatkan email. kami mohon segera di tindaklanjuti",playstore,tolong di perbaiki coretax untuk berubah email dan pasword karena tidak ada cetang di daftar kontak kami tidak bisa mendapatkan email kami mohon segera di tindaklanjuti,"['tolong', 'di', 'perbaiki', 'coretax', 'untuk', 'berubah', 'email', 'dan', 'pasword', 'karena', 'tidak', 'ada', 'cetang', 'di', 'daftar', 'kontak', 'kami', 'tidak', 'bisa', 'mendapatkan', 'email', 'kami', 'mohon', 'segera', 'di', 'tindaklanjuti']",-65,negative,"['tolong', 'perbaiki', 'coretax', 'berubah', 'email', 'pasword', 'cetang', 'daftar', 'kontak', 'email', 'mohon', 'tindaklanjuti']",tolong perbaiki coretax berubah email pasword cetang daftar kontak email mohon tindaklanjuti,Topik 1 - Error/Aplikasi
aplikasi sampah error mulu emng gini aplikasi pemerintah,playstore,aplikasi sampah error mulu emng gini aplikasi pemerintah,"['aplikasi', 'sampah', 'error', 'mulu', 'memang', 'begini', 'aplikasi', 'pemerintah']",-56,negative,"['aplikasi', 'sampah', 'error', 'mulu', 'emng', 'gini', 'aplikasi', 'pemerintah']",aplikasi sampah error mulu emng gini aplikasi pemerintah,Topik 1 - Error/Aplikasi
aplikasi plat merah selalu bermasalah .,playstore,aplikasi plat merah selalu bermasalah,"['aplikasi', 'plat', 'merah', 'selalu', 'bermasalah']",-21,negative,"['aplikasi', 'plat', 'merah', 'bermasalah']",aplikasi plat merah bermasalah,Topik 1 - Error/Aplikasi
"Sampahh buanget , ini cara cek nomer pajak skarang aja susahnya kaya cari dukun santet. gilaaaaa gilaaaaaa gimana ini website negri aja parah banget",playstore,sampahh buanget  ini cara cek nomer pajak skarang aja susahnya kaya cari dukun santet gilaaaaa gilaaaaaa gimana ini website negri aja parah banget,"['sampahh', 'banget', 'ini', 'cara', 'cek', 'nomer', 'pajak', 'sekarang', 'saja', 'susahnya', 'kayak', 'cari', 'dukun', 'santet', 'gilaaaaa', 'gila', 'bagaimana', 'ini', 'website', 'negeri', 'saja', 'parah', 'banget']",-82,negative,"['sampahh', 'buanget', 'cek', 'nomer', 'pajak', 'skarang', 'aja', 'susahnya', 'kaya', 'cari', 'dukun', 'santet', 'gilaaaaa', 'gilaaaaaa', 'gimana', 'website', 'negri', 'aja', 'parah', 'banget']",sampahh buanget cek nomer pajak skarang aja susahnya kaya cari dukun santet gilaaaaa gilaaaaaa gimana website negri aja parah banget,Topik 1 - Error/Aplikasi
"banyak nge bug dan lemot, aplikasi GK guna",playstore,banyak nge bug dan lemot aplikasi gk guna,"['banyak', 'nge', 'bug', 'dan', 'lemot', 'aplikasi', 'tidak', 'guna']",-50,negative,"['nge', 'bug', 'lemot', 'aplikasi']",nge bug lemot aplikasi,Topik 1 - Error/Aplikasi
Aplikasi sampah kebanyakan teori dan bela diri jika dikritik gak pernah merendah siap salah. Aplikasi milik pemerintah malah kalah sama Gojek atau Grab ini lemot minta ampun sampai muncul tanduk warna merah dikepala,playstore,aplikasi sampah kebanyakan teori dan bela diri jika dikritik gak pernah merendah siap salah aplikasi milik pemerintah malah kalah sama gojek atau grab ini lemot minta ampun sampai muncul tanduk warna merah dikepala,"['aplikasi', 'sampah', 'kebanyakan', 'teori', 'dan', 'bela', 'diri', 'jika', 'dikritik', 'tidak', 'pernah', 'merendah', 'siap', 'salah', 'aplikasi', 'milik', 'pemerintah', 'malah', 'kalah', 'sama', 'gojek', 'atau', 'grab', 'ini', 'lemot', 'meminta', 'ampun', 'sampai', 'muncul', 'tanduk', 'warna', 'merah', 'dikepala']",-87,negative,"['aplikasi', 'sampah', 'kebanyakan', 'teori', 'bela', 'dikritik', 'gak', 'merendah', 'salah', 'aplikasi', 'milik', 'pemerintah', 'kalah', 'gojek', 'grab', 'lemot', 'ampun', 'muncul', 'tanduk', 'warna', 'merah', 'dikepala']",aplikasi sampah kebanyakan teori bela dikritik gak merendah salah aplikasi milik pemerintah kalah gojek grab lemot ampun muncul tanduk warna merah dikepala,Topik 1 - Error/Aplikasi
anggaran besar tapi aplikasi sama webnya sampah,playstore,anggaran besar tapi aplikasi sama webnya sampah,"['anggaran', 'besar', 'tapi', 'aplikasi', 'sama', 'webnya', 'sampah']",-38,negative,"['anggaran', 'aplikasi', 'webnya', 'sampah']",anggaran aplikasi webnya sampah,Topik 1 - Error/Aplikasi
Sudah daftar akun mulai tahun kemarin bisa login lapor online ini malah di bilang pasword salah orang pasword di catat di baiki lah jangn jadi apk sampah jangan bisa minta bayar pajak aja depolever car ygi waras lah,playstore,sudah daftar akun mulai tahun kemarin bisa login lapor online ini malah di bilang pasword salah orang pasword di catat di baiki lah jangn jadi apk sampah jangan bisa minta bayar pajak aja depolever car ygi waras lah,"['sudah', 'daftar', 'akun', 'mulai', 'tahun', 'kemarin', 'bisa', 'login', 'lapor', 'online', 'ini', 'malah', 'di', 'bilang', 'pasword', 'salah', 'orang', 'pasword', 'di', 'catat', 'di', 'baiki', 'lah', 'jangn', 'jadi', 'apk', 'sampah', 'jangan', 'bisa', 'meminta', 'bayar', 'pajak', 'saja', 'depolever', 'car', 'ygi', 'waras', 'lah']",-100,negative,"['daftar', 'akun', 'kemarin', 'login', 'lapor', 'online', 'bilang', 'pasword', 'salah', 'orang', 'pasword', 'catat', 'baiki', 'jangn', 'apk', 'sampah', 'bayar', 'pajak', 'aja', 'depolever', 'car', 'ygi', 'waras']",daftar akun kemarin login lapor online bilang pasword salah orang pasword catat baiki jangn apk sampah bayar pajak aja depolever car ygi waras,Topik 1 - Error/Aplikasi
"Aplikasi m pajak tidak layak dipakai! Fitur pemulihan EFIN terus error meski jaringan stabil, chatbot tidak membantu, dan pengguna akhirnya tetap harus ke kantor pajak. Buat apa ada aplikasi kalau ujung-ujungnya tidak mempermudah? Hanya buang anggaran negara! Performa sangat memalukan untuk urusan sepentas pajak. Rating 1 bintang pun masih terlalu baik!",playstore,aplikasi m pajak tidak layak dipakai fitur pemulihan efin terus error meski jaringan stabil chatbot tidak membantu dan pengguna akhirnya tetap harus ke kantor pajak buat apa ada aplikasi kalau ujungujungnya tidak mempermudah hanya buang anggaran negara performa sangat memalukan untuk urusan sepentas pajak rating  bintang pun masih terlalu baik,"['aplikasi', 'sama', 'pajak', 'tidak', 'layak', 'dipakai', 'fitur', 'pemulihan', 'efin', 'terus', 'error', 'meski', 'jaringan', 'stabil', 'chatbot', 'tidak', 'membantu', 'dan', 'pengguna', 'akhirnya', 'tetap', 'harus', 'ke', 'kantor', 'pajak', 'buat', 'apa', 'ada', 'aplikasi', 'kalau', 'ujungujungnya', 'tidak', 'mempermudah', 'hanya', 'buang', 'anggaran', 'negara', 'performa', 'sangat', 'memalukan', 'untuk', 'urusan', 'sepentas', 'pajak', 'rating', '1', 'bintang', 'pun', 'masih', 'terlalu', 'baik']",-163,negative,"['aplikasi', 'pajak', 'layak', 'dipakai', 'fitur', 'pemulihan', 'efin', 'error', 'jaringan', 'stabil', 'chatbot', 'membantu', 'pengguna', 'kantor', 'pajak', 'aplikasi', 'ujungujungnya', 'mempermudah', 'buang', 'anggaran', 'negara', 'performa', 'memalukan', 'urusan', 'sepentas', 'pajak', 'rating', 'bintang']",aplikasi pajak layak dipakai fitur pemulihan efin error jaringan stabil chatbot membantu pengguna kantor pajak aplikasi ujungujungnya mempermudah buang anggaran negara performa memalukan urusan sepentas pajak rating bintang,Topik 1 - Error/Aplikasi
"Aplikasi sampah, interface tidak berjalan, cuma habis habisin uang rakyat",playstore,aplikasi sampah interface tidak berjalan cuma habis habisin uang rakyat,"['aplikasi', 'sampah', 'interface', 'tidak', 'berjalan', 'cuma', 'habis', 'habisin', 'uang', 'rakyat']",-42,negative,"['aplikasi', 'sampah', 'interface', 'berjalan', 'habis', 'habisin', 'uang', 'rakyat']",aplikasi sampah interface berjalan habis habisin uang rakyat,Topik 1 - Error/Aplikasi
"Aplikasi Busuk, Sampah, Ribet.",playstore,aplikasi busuk sampah ribet,"['aplikasi', 'busuk', 'sampah', 'ribet']",-36,negative,"['aplikasi', 'busuk', 'sampah', 'ribet']",aplikasi busuk sampah ribet,Topik 1 - Error/Aplikasi
"servenya terus bermasalah, tolong di perbaiki.",playstore,servenya terus bermasalah tolong di perbaiki,"['servenya', 'terus', 'bermasalah', 'tolong', 'di', 'perbaiki']",-38,negative,"['servenya', 'bermasalah', 'tolong', 'perbaiki']",servenya bermasalah tolong perbaiki,Topik 1 - Error/Aplikasi
"Masa aplikasi sekelas pemerintah, mau forgot password ngga ada optionnya. Mana chat live error mulu",playstore,masa aplikasi sekelas pemerintah mau forgot password ngga ada optionnya mana chat live error mulu,"['masa', 'aplikasi', 'sekelas', 'pemerintah', 'mau', 'forgot', 'password', 'tidak', 'ada', 'optionnya', 'mana', 'chat', 'live', 'error', 'mulu']",-34,negative,"['aplikasi', 'sekelas', 'pemerintah', 'forgot', 'password', 'ngga', 'optionnya', 'chat', 'live', 'error', 'mulu']",aplikasi sekelas pemerintah forgot password ngga optionnya chat live error mulu,Topik 1 - Error/Aplikasi
"ini aplikasi gunanya buat apa jika mau login harus punya efin,sedangkan mau punya efin di persulit tidak bisa lewat online,kalau harus datang ke kantor ngapain di bikin aplikasinya,jdi gk guna,tolong untuk pembuatan efin di permudah supaya bisa lewat efin",playstore,ini aplikasi gunanya buat apa jika mau login harus punya efinsedangkan mau punya efin di persulit tidak bisa lewat onlinekalau harus datang ke kantor ngapain di bikin aplikasinyajdi gk gunatolong untuk pembuatan efin di permudah supaya bisa lewat efin,"['ini', 'aplikasi', 'gunanya', 'buat', 'apa', 'jika', 'mau', 'login', 'harus', 'punya', 'efinsedangkan', 'mau', 'punya', 'efin', 'di', 'persulit', 'tidak', 'bisa', 'lewat', 'onlinekalau', 'harus', 'datang', 'ke', 'kantor', 'mengapai', 'di', 'bikin', 'aplikasinyajdi', 'tidak', 'gunatolong', 'untuk', 'pembuatan', 'efin', 'di', 'permudah', 'supaya', 'bisa', 'lewat', 'efin']",-124,negative,"['aplikasi', 'gunanya', 'login', 'efinsedangkan', 'efin', 'persulit', 'onlinekalau', 'kantor', 'ngapain', 'bikin', 'aplikasinyajdi', 'gunatolong', 'pembuatan', 'efin', 'permudah', 'efin']",aplikasi gunanya login efinsedangkan efin persulit onlinekalau kantor ngapain bikin aplikasinyajdi gunatolong pembuatan efin permudah efin,Topik 1 - Error/Aplikasi
"Bagaimana cara lapor pajak dari apk ini? Saya login di web tidak bisa, tulisannya : alamat email sudah dipakai pengguna lain (ia kan saya yg pakai!!!) Mau lapor dari Mpajak gak ada pilihannya, jangan dipersulitlah!!!!",playstore,bagaimana cara lapor pajak dari apk ini saya login di web tidak bisa tulisannya  alamat email sudah dipakai pengguna lain ia kan saya yg pakai mau lapor dari mpajak gak ada pilihannya jangan dipersulitlah,"['bagaimana', 'cara', 'lapor', 'pajak', 'dari', 'apk', 'ini', 'saya', 'login', 'di', 'web', 'tidak', 'bisa', 'tulisannya', 'alamat', 'email', 'sudah', 'dipakai', 'pengguna', 'lain', 'ia', 'kan', 'saya', 'yang', 'pakai', 'mau', 'lapor', 'dari', 'mpajak', 'tidak', 'ada', 'pilihannya', 'jangan', 'dipersulitlah']",-81,negative,"['lapor', 'pajak', 'apk', 'login', 'web', 'tulisannya', 'alamat', 'email', 'dipakai', 'pengguna', 'pakai', 'lapor', 'mpajak', 'gak', 'pilihannya', 'dipersulitlah']",lapor pajak apk login web tulisannya alamat email dipakai pengguna pakai lapor mpajak gak pilihannya dipersulitlah,Topik 1 - Error/Aplikasi
nunggu no untuk verifikasi ke inbox email lama sehingga ketika kembali ke tab di hp aplikasi m pajaknya suka keluar sendiri.. dan ketika no sudah masuk ke email buka tab baru lagi dan otomatis minta no verifikasi dan no yg ada di email gak bisa di gunakan..gitu dan gitu terus ini😇😇,playstore,nunggu no untuk verifikasi ke inbox email lama sehingga ketika kembali ke tab di hp aplikasi m pajaknya suka keluar sendiri dan ketika no sudah masuk ke email buka tab baru lagi dan otomatis minta no verifikasi dan no yg ada di email gak bisa di gunakangitu dan gitu terus ini,"['menunggu', 'no', 'untuk', 'verifikasi', 'ke', 'inbox', 'email', 'lama', 'sehingga', 'ketika', 'kembali', 'ke', 'tab', 'di', 'hp', 'aplikasi', 'sama', 'pajaknya', 'suka', 'keluar', 'sendiri', 'dan', 'ketika', 'no', 'sudah', 'masuk', 'ke', 'email', 'buka', 'tab', 'baru', 'lagi', 'dan', 'otomatis', 'meminta', 'no', 'verifikasi', 'dan', 'no', 'yang', 'ada', 'di', 'email', 'tidak', 'bisa', 'di', 'gunakangitu', 'dan', 'begitu', 'terus', 'ini']",-90,negative,"['nunggu', 'verifikasi', 'inbox', 'email', 'tab', 'aplikasi', 'pajaknya', 'suka', 'masuk', 'email', 'buka', 'tab', 'otomatis', 'verifikasi', 'email', 'gak', 'gunakangitu', 'gitu']",nunggu verifikasi inbox email tab aplikasi pajaknya suka masuk email buka tab otomatis verifikasi email gak gunakangitu gitu,Topik 1 - Error/Aplikasi
