content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
Apk DJP online sudah bagus tapi kok gak bisa melakukan laporan SPT tahunan di aplikasi sangat di sayangkan Lalu apa gunanya ini aplikasih di buat Semogah kedepan nya bisa mengakses laporan SPT tahunan 👍,playstore,apk djp online sudah bagus tapi kok gak bisa melakukan laporan spt tahunan di aplikasi sangat di sayangkan lalu apa gunanya ini aplikasih di buat semogah kedepan nya bisa mengakses laporan spt tahunan,"['apk', 'djp', 'online', 'sudah', 'bagus', 'tapi', 'kok', 'tidak', 'bisa', 'melakukan', 'laporan', 'seperti', 'tahunan', 'di', 'aplikasi', 'sangat', 'di', 'sayangkan', 'lalu', 'apa', 'gunanya', 'ini', 'aplikasih', 'di', 'buat', 'semogah', 'kedepan', 'ya', 'bisa', 'mengakses', 'laporan', 'seperti', 'tahunan']",-137,negative,"['apk', 'djp', 'online', 'bagus', 'gak', 'laporan', 'spt', 'tahunan', 'aplikasi', 'sayangkan', 'gunanya', 'aplikasih', 'semogah', 'kedepan', 'nya', 'mengakses', 'laporan', 'spt', 'tahunan']",apk djp online bagus gak laporan spt tahunan aplikasi sayangkan gunanya aplikasih semogah kedepan nya mengakses laporan spt tahunan,Topik 3 - Lapor Pajak/SPT
"Membingungkan, mau lapor pajak tidak ada menunya",playstore,membingungkan mau lapor pajak tidak ada menunya,"['membingungkan', 'mau', 'lapor', 'pajak', 'tidak', 'ada', 'menunya']",-22,negative,"['membingungkan', 'lapor', 'pajak', 'menunya']",membingungkan lapor pajak menunya,Topik 3 - Lapor Pajak/SPT
Menyesal saya install. Nggak bisa buat lapor SPT. Uninstall endingnya.,playstore,menyesal saya install nggak bisa buat lapor spt uninstall endingnya,"['menyesal', 'saya', 'install', 'tidak', 'bisa', 'buat', 'lapor', 'seperti', 'uninstall', 'endingnya']",-16,negative,"['menyesal', 'install', 'nggak', 'lapor', 'spt', 'uninstall', 'endingnya']",menyesal install nggak lapor spt uninstall endingnya,Topik 3 - Lapor Pajak/SPT
"Udh bayar. Mala di suru bikin buat laporan yg sangat ribet sekali,apk berat gak mendukung,harusnya pemerintah ngasih laporan ke kita bukhti pembayaran,karn langsung motong dari gajian,bukan kitanya bikin laporan..... semua di bikin ribet",playstore,udh bayar mala di suru bikin buat laporan yg sangat ribet sekaliapk berat gak mendukungharusnya pemerintah ngasih laporan ke kita bukhti pembayarankarn langsung motong dari gajianbukan kitanya bikin laporan semua di bikin ribet,"['sudah', 'bayar', 'mala', 'di', 'suruh', 'bikin', 'buat', 'laporan', 'yang', 'sangat', 'ribet', 'sekaliapk', 'berat', 'tidak', 'mendukungharusnya', 'pemerintah', 'mengasih', 'laporan', 'ke', 'kita', 'bukhti', 'pembayarankarn', 'langsung', 'motong', 'dari', 'gajianbukan', 'kitanya', 'bikin', 'laporan', 'semua', 'di', 'bikin', 'ribet']",-118,negative,"['udh', 'bayar', 'mala', 'suru', 'bikin', 'laporan', 'ribet', 'sekaliapk', 'berat', 'gak', 'mendukungharusnya', 'pemerintah', 'ngasih', 'laporan', 'bukhti', 'pembayarankarn', 'langsung', 'motong', 'gajianbukan', 'kitanya', 'bikin', 'laporan', 'bikin', 'ribet']",udh bayar mala suru bikin laporan ribet sekaliapk berat gak mendukungharusnya pemerintah ngasih laporan bukhti pembayarankarn langsung motong gajianbukan kitanya bikin laporan bikin ribet,Topik 3 - Lapor Pajak/SPT
"Heran sy sdh ada aplikasi tp mengapa kl mau laporan masih harus lewat google/crome, Kl effin lupa tdk ada solusi mudahnya untuk memdapatkan effin. Aplikasi terlalu ribet Mau laporan saja ribet bgt. Tolong perbaiki agar rakyat lebih mudah untuk laporan. Trima kasih🙏",playstore,heran sy sdh ada aplikasi tp mengapa kl mau laporan masih harus lewat googlecrome kl effin lupa tdk ada solusi mudahnya untuk memdapatkan effin aplikasi terlalu ribet mau laporan saja ribet bgt tolong perbaiki agar rakyat lebih mudah untuk laporan trima kasih,"['heran', 'saya', 'sudah', 'ada', 'aplikasi', 'tapi', 'mengapa', 'kalau', 'mau', 'laporan', 'masih', 'harus', 'lewat', 'googlecrome', 'kalau', 'effin', 'lupa', 'tidak', 'ada', 'solusi', 'mudahnya', 'untuk', 'memdapatkan', 'effin', 'aplikasi', 'terlalu', 'ribet', 'mau', 'laporan', 'saja', 'ribet', 'banget', 'tolong', 'perbaiki', 'agar', 'rakyat', 'lebih', 'mudah', 'untuk', 'laporan', 'terima', 'kasih']",-153,negative,"['heran', 'sdh', 'aplikasi', 'laporan', 'googlecrome', 'effin', 'lupa', 'tdk', 'solusi', 'mudahnya', 'memdapatkan', 'effin', 'aplikasi', 'ribet', 'laporan', 'ribet', 'bgt', 'tolong', 'perbaiki', 'rakyat', 'mudah', 'laporan', 'trima', 'kasih']",heran sdh aplikasi laporan googlecrome effin lupa tdk solusi mudahnya memdapatkan effin aplikasi ribet laporan ribet bgt tolong perbaiki rakyat mudah laporan trima kasih,Topik 3 - Lapor Pajak/SPT
"Sudah bagus ada aplikasi DJP online, tapi sayang tdk bisa untuk laporan SPT Tahunan.",playstore,sudah bagus ada aplikasi djp online tapi sayang tdk bisa untuk laporan spt tahunan,"['sudah', 'bagus', 'ada', 'aplikasi', 'djp', 'online', 'tapi', 'sayang', 'tidak', 'bisa', 'untuk', 'laporan', 'seperti', 'tahunan']",-61,negative,"['bagus', 'aplikasi', 'djp', 'online', 'sayang', 'tdk', 'laporan', 'spt', 'tahunan']",bagus aplikasi djp online sayang tdk laporan spt tahunan,Topik 3 - Lapor Pajak/SPT
"Aplikasi gk guna buat apa buat aplikasi, kalo lapornya lewat web,",playstore,aplikasi gk guna buat apa buat aplikasi kalo lapornya lewat web,"['aplikasi', 'tidak', 'guna', 'buat', 'apa', 'buat', 'aplikasi', 'kalau', 'lapornya', 'lewat', 'web']",-43,negative,"['aplikasi', 'aplikasi', 'kalo', 'lapornya', 'web']",aplikasi aplikasi kalo lapornya web,Topik 3 - Lapor Pajak/SPT
"Aplikasi gak guna gak bsa buat lapor SPT tahunan, lola lg",playstore,aplikasi gak guna gak bsa buat lapor spt tahunan lola lg,"['aplikasi', 'tidak', 'guna', 'tidak', 'bisa', 'buat', 'lapor', 'seperti', 'tahunan', 'lola', 'lagi']",-39,negative,"['aplikasi', 'gak', 'gak', 'bsa', 'lapor', 'spt', 'tahunan', 'lola']",aplikasi gak gak bsa lapor spt tahunan lola,Topik 3 - Lapor Pajak/SPT
"Yang bayar pajak nya rakyat,,mau itu terpaksa atau sukarela, anehnya yg harus lapor pajak rakyatnya juga Harusnya kan dirjen pajak yg harus lapor ke rakyat,dipake buat apa aja itu uang rakyat dari pajak ?",playstore,yang bayar pajak nya rakyatmau itu terpaksa atau sukarela anehnya yg harus lapor pajak rakyatnya juga harusnya kan dirjen pajak yg harus lapor ke rakyatdipake buat apa aja itu uang rakyat dari pajak,"['yang', 'bayar', 'pajak', 'ya', 'rakyatmau', 'itu', 'terpaksa', 'atau', 'sukarela', 'anehnya', 'yang', 'harus', 'lapor', 'pajak', 'rakyatnya', 'juga', 'harusnya', 'kan', 'dirjen', 'pajak', 'yang', 'harus', 'lapor', 'ke', 'rakyatdipake', 'buat', 'apa', 'saja', 'itu', 'uang', 'rakyat', 'dari', 'pajak']",-73,negative,"['bayar', 'pajak', 'nya', 'rakyatmau', 'terpaksa', 'sukarela', 'anehnya', 'lapor', 'pajak', 'rakyatnya', 'dirjen', 'pajak', 'lapor', 'rakyatdipake', 'aja', 'uang', 'rakyat', 'pajak']",bayar pajak nya rakyatmau terpaksa sukarela anehnya lapor pajak rakyatnya dirjen pajak lapor rakyatdipake aja uang rakyat pajak,Topik 3 - Lapor Pajak/SPT
aplikasi gak gunaa.. percuma di download kalo lapor pajak aja tetep lewat google 👎👎👎,playstore,aplikasi gak gunaa percuma di download kalo lapor pajak aja tetep lewat google,"['aplikasi', 'tidak', 'guna', 'percuma', 'di', 'download', 'kalau', 'lapor', 'pajak', 'saja', 'tetap', 'lewat', 'google']",-46,negative,"['aplikasi', 'gak', 'gunaa', 'download', 'kalo', 'lapor', 'pajak', 'aja', 'tetep', 'google']",aplikasi gak gunaa download kalo lapor pajak aja tetep google,Topik 3 - Lapor Pajak/SPT
Mau laporan SPT saja susahnya minta ampun,playstore,mau laporan spt saja susahnya minta ampun,"['mau', 'laporan', 'seperti', 'saja', 'susahnya', 'meminta', 'ampun']",-15,negative,"['laporan', 'spt', 'susahnya', 'ampun']",laporan spt susahnya ampun,Topik 3 - Lapor Pajak/SPT
Memberikan kemudahan dalam administrasi dan pelaporan pajak tanpa harus datang dan antri secara fisik di kantor pajak,playstore,memberikan kemudahan dalam administrasi dan pelaporan pajak tanpa harus datang dan antri secara fisik di kantor pajak,"['memberikan', 'kemudahan', 'dalam', 'administrasi', 'dan', 'pelaporan', 'pajak', 'tanpa', 'harus', 'datang', 'dan', 'antri', 'secara', 'fisik', 'di', 'kantor', 'pajak']",-30,negative,"['kemudahan', 'administrasi', 'pelaporan', 'pajak', 'antri', 'fisik', 'kantor', 'pajak']",kemudahan administrasi pelaporan pajak antri fisik kantor pajak,Topik 3 - Lapor Pajak/SPT
Membantu lapor pajak,playstore,membantu lapor pajak,"['membantu', 'lapor', 'pajak']",-4,negative,"['membantu', 'lapor', 'pajak']",membantu lapor pajak,Topik 3 - Lapor Pajak/SPT
"Salah satu hal paling t*lol dari pajak di Indonesia adalah kami yang kerja, kami yang bayar pajak, kami juga yang perlu repot lapor2an.",playstore,salah satu hal paling tlol dari pajak di indonesia adalah kami yang kerja kami yang bayar pajak kami juga yang perlu repot laporan,"['salah', 'satu', 'hal', 'paling', 'tlol', 'dari', 'pajak', 'di', 'indonesia', 'adalah', 'kami', 'yang', 'kerja', 'kami', 'yang', 'bayar', 'pajak', 'kami', 'juga', 'yang', 'perlu', 'repot', 'lapor2an']",-45,negative,"['salah', 'tlol', 'pajak', 'indonesia', 'kerja', 'bayar', 'pajak', 'repot', 'laporan']",salah tlol pajak indonesia kerja bayar pajak repot laporan,Topik 3 - Lapor Pajak/SPT
"Ko sekarang beda aplikasinya ya???.... Woy gw udah bayar pajak aja masih repot di suruh laporan juga.... Mending kalo laporan nya gampang, malah tambah ribet!!!",playstore,ko sekarang beda aplikasinya ya woy gw udah bayar pajak aja masih repot di suruh laporan juga mending kalo laporan nya gampang malah tambah ribet,"['kok', 'sekarang', 'beda', 'aplikasinya', 'ya', 'woy', 'gue', 'sudah', 'bayar', 'pajak', 'saja', 'masih', 'repot', 'di', 'suruh', 'laporan', 'juga', 'mending', 'kalau', 'laporan', 'ya', 'gampang', 'malah', 'tambah', 'ribet']",-110,negative,"['beda', 'aplikasinya', 'woy', 'udah', 'bayar', 'pajak', 'aja', 'repot', 'suruh', 'laporan', 'mending', 'kalo', 'laporan', 'nya', 'gampang', 'ribet']",beda aplikasinya woy udah bayar pajak aja repot suruh laporan mending kalo laporan nya gampang ribet,Topik 3 - Lapor Pajak/SPT
"Tiap tahun mau lapor pajak pasti ada-ada sistemnya tidak efisien, dibuat ribet tiap tahun gonta-ganti sistem, tapi tetap saja mempersulit untuk lapor pajak!!! Gak usah gonta-ganti tampilan perbaiki dulu sistemnya biar mempermudah orang,, karena gak semua orang paham lapor pajak ginian!!!",playstore,tiap tahun mau lapor pajak pasti adaada sistemnya tidak efisien dibuat ribet tiap tahun gontaganti sistem tapi tetap saja mempersulit untuk lapor pajak gak usah gontaganti tampilan perbaiki dulu sistemnya biar mempermudah orang karena gak semua orang paham lapor pajak ginian,"['tiap', 'tahun', 'mau', 'lapor', 'pajak', 'pasti', 'adaada', 'sistemnya', 'tidak', 'efisien', 'dibuat', 'ribet', 'tiap', 'tahun', 'gontaganti', 'sistem', 'tapi', 'tetap', 'saja', 'mempersulit', 'untuk', 'lapor', 'pajak', 'tidak', 'usah', 'gontaganti', 'tampilan', 'perbaiki', 'dulu', 'sistemnya', 'biar', 'mempermudah', 'orang', 'karena', 'tidak', 'semua', 'orang', 'paham', 'lapor', 'pajak', 'beginian']",-98,negative,"['lapor', 'pajak', 'adaada', 'sistemnya', 'efisien', 'ribet', 'gontaganti', 'sistem', 'mempersulit', 'lapor', 'pajak', 'gak', 'gontaganti', 'tampilan', 'perbaiki', 'sistemnya', 'biar', 'mempermudah', 'orang', 'gak', 'orang', 'paham', 'lapor', 'pajak', 'ginian']",lapor pajak adaada sistemnya efisien ribet gontaganti sistem mempersulit lapor pajak gak gontaganti tampilan perbaiki sistemnya biar mempermudah orang gak orang paham lapor pajak ginian,Topik 3 - Lapor Pajak/SPT
"Tidak ada menu ""Lapor"" SPT tahunaan ASN 1770s, kalau buka melaui broser baru ada.",playstore,tidak ada menu lapor spt tahunaan asn s kalau buka melaui broser baru ada,"['tidak', 'ada', 'menu', 'lapor', 'seperti', 'tahunaan', 'asn', '1770s', 'kalau', 'buka', 'melaui', 'broser', 'baru', 'ada']",-11,negative,"['menu', 'lapor', 'spt', 'tahunaan', 'asn', 'buka', 'melaui', 'broser']",menu lapor spt tahunaan asn buka melaui broser,Topik 3 - Lapor Pajak/SPT
"kalo belum siap aplikasiinya jangan apa"" online sekarangg yahhh mau laporan pajak aja susah banget secara onlinee klo belum ready ngapain wajib lapor lewat aplikasi",playstore,kalo belum siap aplikasiinya jangan apa online sekarangg yahhh mau laporan pajak aja susah banget secara onlinee klo belum ready ngapain wajib lapor lewat aplikasi,"['kalau', 'belum', 'siap', 'aplikasiinya', 'jangan', 'apa', 'online', 'sekarangg', 'ya', 'mau', 'laporan', 'pajak', 'saja', 'susah', 'banget', 'secara', 'onlinee', 'kalau', 'belum', 'ready', 'mengapai', 'wajib', 'lapor', 'lewat', 'aplikasi']",-76,negative,"['kalo', 'aplikasiinya', 'online', 'sekarangg', 'yahhh', 'laporan', 'pajak', 'aja', 'susah', 'banget', 'onlinee', 'klo', 'ready', 'ngapain', 'wajib', 'lapor', 'aplikasi']",kalo aplikasiinya online sekarangg yahhh laporan pajak aja susah banget onlinee klo ready ngapain wajib lapor aplikasi,Topik 3 - Lapor Pajak/SPT
"Lapor pajak sangat sulit, panduan jelek, tidak ada kurikulum literasi pajak di sekolah. Makasih sudah buat frustasi.",playstore,lapor pajak sangat sulit panduan jelek tidak ada kurikulum literasi pajak di sekolah makasih sudah buat frustasi,"['lapor', 'pajak', 'sangat', 'sulit', 'panduan', 'jelek', 'tidak', 'ada', 'kurikulum', 'literasi', 'pajak', 'di', 'sekolah', 'terima kasih', 'sudah', 'buat', 'frustasi']",-56,negative,"['lapor', 'pajak', 'sulit', 'panduan', 'jelek', 'kurikulum', 'literasi', 'pajak', 'sekolah', 'makasih', 'frustasi']",lapor pajak sulit panduan jelek kurikulum literasi pajak sekolah makasih frustasi,Topik 3 - Lapor Pajak/SPT
Ini menu laporannya mana ya? Ga jelas banget aplikasinya,playstore,ini menu laporannya mana ya ga jelas banget aplikasinya,"['ini', 'menu', 'laporannya', 'mana', 'ya', 'tidak', 'jelas', 'banget', 'aplikasinya']",-48,negative,"['menu', 'laporannya', 'banget', 'aplikasinya']",menu laporannya banget aplikasinya,Topik 3 - Lapor Pajak/SPT
Konsultasi Laporan Pajak Tahunan Pribadi dan Lembaga,playstore,konsultasi laporan pajak tahunan pribadi dan lembaga,"['konsultasi', 'laporan', 'pajak', 'tahunan', 'pribadi', 'dan', 'lembaga']",-14,negative,"['konsultasi', 'laporan', 'pajak', 'tahunan', 'pribadi', 'lembaga']",konsultasi laporan pajak tahunan pribadi lembaga,Topik 3 - Lapor Pajak/SPT
"INI DANA BUAT SERVER YANG BAIKNYA SUDAH DIKORUPSI DULUAN INI, SERVER LELET BUANG2 WAKTU AJA DISINI, LAPOR PAK PRABOWO",playstore,ini dana buat server yang baiknya sudah dikorupsi duluan ini server lelet buang waktu aja disini lapor pak prabowo,"['ini', 'dana', 'buat', 'server', 'yang', 'baiknya', 'sudah', 'dikorupsi', 'duluan', 'ini', 'server', 'lelet', 'buang2', 'waktu', 'saja', 'disini', 'lapor', 'pak', 'prabowo']",-32,negative,"['dana', 'server', 'baiknya', 'dikorupsi', 'duluan', 'server', 'lelet', 'buang', 'aja', 'lapor', 'prabowo']",dana server baiknya dikorupsi duluan server lelet buang aja lapor prabowo,Topik 3 - Lapor Pajak/SPT
Saya hanya ingin lihat data PPh 21 saya,playstore,saya hanya ingin lihat data pph  saya,"['saya', 'hanya', 'ingin', 'lihat', 'data', 'pph', '21', 'saya']",-9,negative,"['lihat', 'data', 'pph']",lihat data pph,Topik 3 - Lapor Pajak/SPT
"HATI"" GUYS.... Data bisa bocor, ada aja yang mengaku dari pihak DJP. Dan anehnya dia kirim name tage nya, mungkin palsu. Dikirim link sama dia, M-Pajak tapi beda sama yg ada di playstore ini. Miris yaaa, pemerintah punya tapi masih bisa dibobol orang datanya. Atau malah jual data??? Saya lapor mindra ajaa keknya biar diaudit... 🙃 Hampir livin dan brimo keretas, langsung sadar karena notif bahaya dari HP, dan mulai mikir apa iya pegawai pajak yg begitu sibuk punya waktu sebanyak ini nanya""...",playstore,hati guys data bisa bocor ada aja yang mengaku dari pihak djp dan anehnya dia kirim name tage nya mungkin palsu dikirim link sama dia mpajak tapi beda sama yg ada di playstore ini miris yaaa pemerintah punya tapi masih bisa dibobol orang datanya atau malah jual data saya lapor mindra ajaa keknya biar diaudit  hampir livin dan brimo keretas langsung sadar karena notif bahaya dari hp dan mulai mikir apa iya pegawai pajak yg begitu sibuk punya waktu sebanyak ini nanya,"['hati', 'guys', 'data', 'bisa', 'bocor', 'ada', 'saja', 'yang', 'mengaku', 'dari', 'pihak', 'djp', 'dan', 'anehnya', 'dia', 'kirim', 'name', 'tage', 'ya', 'mungkin', 'palsu', 'dikirim', 'link', 'sama', 'dia', 'mpajak', 'tapi', 'beda', 'sama', 'yang', 'ada', 'di', 'playstore', 'ini', 'miris', 'ya', 'pemerintah', 'punya', 'tapi', 'masih', 'bisa', 'dibobol', 'orang', 'datanya', 'atau', 'malah', 'jual', 'data', 'saya', 'lapor', 'mindra', 'saja', 'kayaknya', 'biar', 'diaudit', 'hampir', 'livin', 'dan', 'brimo', 'keretas', 'langsung', 'sadar', 'karena', 'notif', 'bahaya', 'dari', 'hp', 'dan', 'mulai', 'mikir', 'apa', 'iya', 'pegawai', 'pajak', 'yang', 'begitu', 'sibuk', 'punya', 'waktu', 'sebanyak', 'ini', 'bertanya']",-193,negative,"['hati', 'guys', 'data', 'bocor', 'aja', 'mengaku', 'djp', 'anehnya', 'kirim', 'name', 'tage', 'nya', 'palsu', 'dikirim', 'link', 'mpajak', 'beda', 'playstore', 'miris', 'yaaa', 'pemerintah', 'dibobol', 'orang', 'datanya', 'jual', 'data', 'lapor', 'mindra', 'ajaa', 'keknya', 'biar', 'diaudit', 'livin', 'brimo', 'keretas', 'langsung', 'sadar', 'notif', 'bahaya', 'mikir', 'iya', 'pegawai', 'pajak', 'sibuk', 'nanya']",hati guys data bocor aja mengaku djp anehnya kirim name tage nya palsu dikirim link mpajak beda playstore miris yaaa pemerintah dibobol orang datanya jual data lapor mindra ajaa keknya biar diaudit livin brimo keretas langsung sadar notif bahaya mikir iya pegawai pajak sibuk nanya,Topik 3 - Lapor Pajak/SPT
"Agak aneh sih dgn aplikasi dari lembaga yang anggarannya luar biasa. Mau Lapor SPT bolak balik liat menu justru gak ada menu Lapor di aplikasi ini. Ujung2 nya dari browser baru bisa. Jadi apalah guna aplikasi klu lebih lancar gunakannya di browser??? Ditunggu perbaikannya,,,. Supaya ratingnya bisa saya perbaiki.",playstore,agak aneh sih dgn aplikasi dari lembaga yang anggarannya luar biasa mau lapor spt bolak balik liat menu justru gak ada menu lapor di aplikasi ini ujung nya dari browser baru bisa jadi apalah guna aplikasi klu lebih lancar gunakannya di browser ditunggu perbaikannya supaya ratingnya bisa saya perbaiki,"['agak', 'aneh', 'sih', 'dengan', 'aplikasi', 'dari', 'lembaga', 'yang', 'anggarannya', 'luar', 'biasa', 'mau', 'lapor', 'seperti', 'bolak', 'balik', 'lihat', 'menu', 'justru', 'tidak', 'ada', 'menu', 'lapor', 'di', 'aplikasi', 'ini', 'ujung-ujung', 'ya', 'dari', 'browser', 'baru', 'bisa', 'jadi', 'apalah', 'guna', 'aplikasi', 'kalau', 'lebih', 'lancar', 'gunakannya', 'di', 'browser', 'ditunggu', 'perbaikannya', 'supaya', 'ratingnya', 'bisa', 'saya', 'perbaiki']",-127,negative,"['aneh', 'sih', 'dgn', 'aplikasi', 'lembaga', 'anggarannya', 'lapor', 'spt', 'bolak', 'liat', 'menu', 'gak', 'menu', 'lapor', 'aplikasi', 'ujung', 'nya', 'browser', 'apalah', 'aplikasi', 'klu', 'lancar', 'gunakannya', 'browser', 'ditunggu', 'perbaikannya', 'ratingnya', 'perbaiki']",aneh sih dgn aplikasi lembaga anggarannya lapor spt bolak liat menu gak menu lapor aplikasi ujung nya browser apalah aplikasi klu lancar gunakannya browser ditunggu perbaikannya ratingnya perbaiki,Topik 3 - Lapor Pajak/SPT
"Mohon lebih bijak dalam menginstal aplikasi ini. Karna saya setelah instal aplikasi ini jadi lebih sering di teror oleh nomor yg mengatas namakan pegawai pajak pusat. Jika ada yg mengatasnamakan pegawai pajak pusat mohon ditanyakan atas nama siapa dan NIP berapa untuk selanjutnya dilaporkan ke pihak badan kepegawaian, karna setiap saya tanya demikian panggilan akan selalu dimatikan oleh mereka. Jadi mohon untuk semuanya berhati2 dalam menginstal aplikasi lebih baik gunakan website resmi djp.",playstore,mohon lebih bijak dalam menginstal aplikasi ini karna saya setelah instal aplikasi ini jadi lebih sering di teror oleh nomor yg mengatas namakan pegawai pajak pusat jika ada yg mengatasnamakan pegawai pajak pusat mohon ditanyakan atas nama siapa dan nip berapa untuk selanjutnya dilaporkan ke pihak badan kepegawaian karna setiap saya tanya demikian panggilan akan selalu dimatikan oleh mereka jadi mohon untuk semuanya berhati dalam menginstal aplikasi lebih baik gunakan website resmi djp,"['mohon', 'lebih', 'bijak', 'dalam', 'menginstal', 'aplikasi', 'ini', 'karena', 'saya', 'setelah', 'instal', 'aplikasi', 'ini', 'jadi', 'lebih', 'sering', 'di', 'teror', 'oleh', 'nomor', 'yang', 'mengatas', 'namakan', 'pegawai', 'pajak', 'pusat', 'jika', 'ada', 'yang', 'mengatasnamakan', 'pegawai', 'pajak', 'pusat', 'mohon', 'ditanyakan', 'atas', 'nama', 'siapa', 'dan', 'nip', 'berapa', 'untuk', 'selanjutnya', 'dilaporkan', 'ke', 'pihak', 'badan', 'kepegawaian', 'karena', 'setiap', 'saya', 'tanya', 'demikian', 'panggilan', 'akan', 'selalu', 'dimatikan', 'oleh', 'mereka', 'jadi', 'mohon', 'untuk', 'semuanya', 'berhati2', 'dalam', 'menginstal', 'aplikasi', 'lebih', 'baik', 'gunakan', 'website', 'resmi', 'djp']",-108,negative,"['mohon', 'bijak', 'menginstal', 'aplikasi', 'karna', 'instal', 'aplikasi', 'teror', 'nomor', 'mengatas', 'namakan', 'pegawai', 'pajak', 'pusat', 'mengatasnamakan', 'pegawai', 'pajak', 'pusat', 'mohon', 'nama', 'nip', 'dilaporkan', 'badan', 'kepegawaian', 'karna', 'panggilan', 'dimatikan', 'mohon', 'berhati', 'menginstal', 'aplikasi', 'website', 'resmi', 'djp']",mohon bijak menginstal aplikasi karna instal aplikasi teror nomor mengatas namakan pegawai pajak pusat mengatasnamakan pegawai pajak pusat mohon nama nip dilaporkan badan kepegawaian karna panggilan dimatikan mohon berhati menginstal aplikasi website resmi djp,Topik 3 - Lapor Pajak/SPT
