content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
"saya sudah buat NPWP pribadi lewat web coretax awal 25 lalu, nah saat mau cek pajak lewat web DJP ternyata harus punya EFIN dulu. Download aplikasi ini supaya mudah buat secara online, tapi ternyata setelah dibuka pembuatan EFIN di bagian kolom NPWP hanya tersedia 15karakter aja, dahlah ada yg sulit kenapa harus gampang. Mohon untuk para pemangku kepentingan, aplikasi atau web itu cukup 1saja dan terpusat.",playstore,saya sudah buat npwp pribadi lewat web coretax awal  lalu nah saat mau cek pajak lewat web djp ternyata harus punya efin dulu download aplikasi ini supaya mudah buat secara online tapi ternyata setelah dibuka pembuatan efin di bagian kolom npwp hanya tersedia karakter aja dahlah ada yg sulit kenapa harus gampang mohon untuk para pemangku kepentingan aplikasi atau web itu cukup saja dan terpusat,"['saya', 'sudah', 'buat', 'npwp', 'pribadi', 'lewat', 'web', 'coretax', 'awal', '25', 'lalu', 'nah', 'saat', 'mau', 'cek', 'pajak', 'lewat', 'web', 'djp', 'ternyata', 'harus', 'punya', 'efin', 'dulu', 'download', 'aplikasi', 'ini', 'supaya', 'mudah', 'buat', 'secara', 'online', 'tapi', 'ternyata', 'setelah', 'dibuka', 'pembuatan', 'efin', 'di', 'bagian', 'kolom', 'npwp', 'hanya', 'tersedia', '15karakter', 'saja', 'dahlah', 'ada', 'yang', 'sulit', 'kenapa', 'harus', 'gampang', 'mohon', 'untuk', 'para', 'pemangku', 'kepentingan', 'aplikasi', 'atau', 'web', 'itu', 'cukup', '1saja', 'dan', 'terpusat']",-156,negative,"['npwp', 'pribadi', 'web', 'coretax', 'cek', 'pajak', 'web', 'djp', 'efin', 'download', 'aplikasi', 'mudah', 'online', 'dibuka', 'pembuatan', 'efin', 'kolom', 'npwp', 'tersedia', 'karakter', 'aja', 'dahlah', 'sulit', 'gampang', 'mohon', 'pemangku', 'kepentingan', 'aplikasi', 'web', 'terpusat']",npwp pribadi web coretax cek pajak web djp efin download aplikasi mudah online dibuka pembuatan efin kolom npwp tersedia karakter aja dahlah sulit gampang mohon pemangku kepentingan aplikasi web terpusat,Topik 2 - Login/NPWP/Daftar
"tolong diperbaiki dong, mau login udah masukin kode verifikasi dari email keterangannya salah mulu udah request 8x kode verif ga ada yg bisa dipake login.",playstore,tolong diperbaiki dong mau login udah masukin kode verifikasi dari email keterangannya salah mulu udah request x kode verif ga ada yg bisa dipake login,"['tolong', 'diperbaiki', 'dong', 'mau', 'login', 'sudah', 'memasuki', 'kode', 'verifikasi', 'dari', 'email', 'keterangannya', 'salah', 'mulu', 'sudah', 'request', '8x', 'kode', 'verif', 'tidak', 'ada', 'yang', 'bisa', 'dipakai', 'login']",-54,negative,"['tolong', 'diperbaiki', 'login', 'udah', 'masukin', 'kode', 'verifikasi', 'email', 'keterangannya', 'salah', 'mulu', 'udah', 'request', 'kode', 'verif', 'dipake', 'login']",tolong diperbaiki login udah masukin kode verifikasi email keterangannya salah mulu udah request kode verif dipake login,Topik 2 - Login/NPWP/Daftar
verifikasi gak masuk² gimana ini kayak bukan aplikasi milik pemerintah aja,playstore,verifikasi gak masuk gimana ini kayak bukan aplikasi milik pemerintah aja,"['verifikasi', 'tidak', 'masuk', 'bagaimana', 'ini', 'kayak', 'bukan', 'aplikasi', 'milik', 'pemerintah', 'saja']",-38,negative,"['verifikasi', 'gak', 'masuk', 'gimana', 'kayak', 'aplikasi', 'milik', 'pemerintah', 'aja']",verifikasi gak masuk gimana kayak aplikasi milik pemerintah aja,Topik 2 - Login/NPWP/Daftar
"kenapa ini mau loging tpi gagal terus , berkali² masukkan kode verifikasi abis sesi berakhir terus",playstore,kenapa ini mau loging tpi gagal terus  berkali masukkan kode verifikasi abis sesi berakhir terus,"['kenapa', 'ini', 'mau', 'loging', 'tapi', 'gagal', 'terus', 'berkali', 'masukkan', 'kode', 'verifikasi', 'habis', 'sesi', 'berakhir', 'terus']",-61,negative,"['loging', 'tpi', 'gagal', 'berkali', 'masukkan', 'kode', 'verifikasi', 'abis', 'sesi']",loging tpi gagal berkali masukkan kode verifikasi abis sesi,Topik 2 - Login/NPWP/Daftar
"data aku udah tersimpan otomatis,tapi masih aja gagal buat masuk,tolong diperbaiki lagi dong",playstore,data aku udah tersimpan otomatistapi masih aja gagal buat masuktolong diperbaiki lagi dong,"['data', 'aku', 'sudah', 'tersimpan', 'otomatistapi', 'masih', 'saja', 'gagal', 'buat', 'masuktolong', 'diperbaiki', 'lagi', 'dong']",-27,negative,"['data', 'udah', 'tersimpan', 'otomatistapi', 'aja', 'gagal', 'masuktolong', 'diperbaiki']",data udah tersimpan otomatistapi aja gagal masuktolong diperbaiki,Topik 2 - Login/NPWP/Daftar
"aplikasi tidak berguna,, verifikasi aja lama apalagi verifikasi nomor televon",playstore,aplikasi tidak berguna verifikasi aja lama apalagi verifikasi nomor televon,"['aplikasi', 'tidak', 'berguna', 'verifikasi', 'saja', 'lama', 'apalagi', 'verifikasi', 'nomor', 'televon']",-20,negative,"['aplikasi', 'berguna', 'verifikasi', 'aja', 'verifikasi', 'nomor', 'televon']",aplikasi berguna verifikasi aja verifikasi nomor televon,Topik 2 - Login/NPWP/Daftar
"aplikasi sulit di gunakan, apalagi kalau mau daftar di link nya susah harus potong pulsa dan terus gagal",playstore,aplikasi sulit di gunakan apalagi kalau mau daftar di link nya susah harus potong pulsa dan terus gagal,"['aplikasi', 'sulit', 'di', 'gunakan', 'apalagi', 'kalau', 'mau', 'daftar', 'di', 'link', 'ya', 'susah', 'harus', 'potong', 'pulsa', 'dan', 'terus', 'gagal']",-87,negative,"['aplikasi', 'sulit', 'daftar', 'link', 'nya', 'susah', 'potong', 'pulsa', 'gagal']",aplikasi sulit daftar link nya susah potong pulsa gagal,Topik 2 - Login/NPWP/Daftar
hebat ga bisa daftar lewat apk. ribet banget,playstore,hebat ga bisa daftar lewat apk ribet banget,"['hebat', 'tidak', 'bisa', 'daftar', 'lewat', 'apk', 'ribet', 'banget']",-53,negative,"['hebat', 'daftar', 'apk', 'ribet', 'banget']",hebat daftar apk ribet banget,Topik 2 - Login/NPWP/Daftar
aplikasi parah...gak bisa login..,playstore,aplikasi parahgak bisa login,"['aplikasi', 'parahgak', 'bisa', 'login']",-18,negative,"['aplikasi', 'parahgak', 'login']",aplikasi parahgak login,Topik 2 - Login/NPWP/Daftar
"gabisa masuk, aturannya aja diperketat, sistem pembayarannya masih banyak yg cacat",playstore,gabisa masuk aturannya aja diperketat sistem pembayarannya masih banyak yg cacat,"['tidak bisa', 'masuk', 'aturannya', 'saja', 'diperketat', 'sistem', 'pembayarannya', 'masih', 'banyak', 'yang', 'cacat']",-47,negative,"['gabisa', 'masuk', 'aturannya', 'aja', 'diperketat', 'sistem', 'pembayarannya', 'cacat']",gabisa masuk aturannya aja diperketat sistem pembayarannya cacat,Topik 2 - Login/NPWP/Daftar
"harusnya bisa lah nomor efin dikirim lewat email, ga harus dateng ke kantor , ngapain sih kaya gini doang harus dibikin ruwet , dikira orang hidupnya cuma ngurus hal beginian aja ,orang juga punya kesibukan,",playstore,harusnya bisa lah nomor efin dikirim lewat email ga harus dateng ke kantor  ngapain sih kaya gini doang harus dibikin ruwet  dikira orang hidupnya cuma ngurus hal beginian aja orang juga punya kesibukan,"['harusnya', 'bisa', 'lah', 'nomor', 'efin', 'dikirim', 'lewat', 'email', 'tidak', 'harus', 'datang', 'ke', 'kantor', 'mengapai', 'sih', 'kayak', 'begini', 'doang', 'harus', 'dibikin', 'ruwet', 'dikira', 'orang', 'hidupnya', 'cuma', 'mengurus', 'hal', 'beginian', 'saja', 'orang', 'juga', 'punya', 'kesibukan']",-55,negative,"['nomor', 'efin', 'dikirim', 'email', 'dateng', 'kantor', 'ngapain', 'sih', 'kaya', 'gini', 'doang', 'dibikin', 'ruwet', 'orang', 'hidupnya', 'ngurus', 'aja', 'orang', 'kesibukan']",nomor efin dikirim email dateng kantor ngapain sih kaya gini doang dibikin ruwet orang hidupnya ngurus aja orang kesibukan,Topik 2 - Login/NPWP/Daftar
login mau lapor pajak aja di persulit,playstore,login mau lapor pajak aja di persulit,"['login', 'mau', 'lapor', 'pajak', 'saja', 'di', 'persulit']",-22,negative,"['login', 'lapor', 'pajak', 'aja', 'persulit']",login lapor pajak aja persulit,Topik 2 - Login/NPWP/Daftar
"masuk susah, gak ada menu lupa password",playstore,masuk susah gak ada menu lupa password,"['masuk', 'susah', 'tidak', 'ada', 'menu', 'lupa', 'password']",-33,negative,"['masuk', 'susah', 'gak', 'menu', 'lupa', 'password']",masuk susah gak menu lupa password,Topik 2 - Login/NPWP/Daftar
ga bisa daftar...,playstore,ga bisa daftar,"['tidak', 'bisa', 'daftar']",-21,negative,['daftar'],daftar,Topik 2 - Login/NPWP/Daftar
ga bisa login,playstore,ga bisa login,"['tidak', 'bisa', 'login']",-18,negative,['login'],login,Topik 2 - Login/NPWP/Daftar
tidak ada menu daftar di aplikasi,playstore,tidak ada menu daftar di aplikasi,"['tidak', 'ada', 'menu', 'daftar', 'di', 'aplikasi']",-33,negative,"['menu', 'daftar', 'aplikasi']",menu daftar aplikasi,Topik 2 - Login/NPWP/Daftar
"emg bagus sih, tpi knpa sudah verifikasi email, setelah 1 bulan email rubah sendiri dan harus ke kantor lgi untuk verifikasi email kembali, klo begitu kn cape bolak blik ke kantor untuk perbaikan email.",playstore,emg bagus sih tpi knpa sudah verifikasi email setelah  bulan email rubah sendiri dan harus ke kantor lgi untuk verifikasi email kembali klo begitu kn cape bolak blik ke kantor untuk perbaikan email,"['memang', 'bagus', 'sih', 'tapi', 'kenapa', 'sudah', 'verifikasi', 'email', 'setelah', '1', 'bulan', 'email', 'rubah', 'sendiri', 'dan', 'harus', 'ke', 'kantor', 'lagi', 'untuk', 'verifikasi', 'email', 'kembali', 'kalau', 'begitu', 'kan', 'capek', 'bolak', 'balik', 'ke', 'kantor', 'untuk', 'perbaikan', 'email']",-23,negative,"['emg', 'bagus', 'sih', 'tpi', 'knpa', 'verifikasi', 'email', 'email', 'rubah', 'kantor', 'lgi', 'verifikasi', 'email', 'klo', 'cape', 'bolak', 'blik', 'kantor', 'perbaikan', 'email']",emg bagus sih tpi knpa verifikasi email email rubah kantor lgi verifikasi email klo cape bolak blik kantor perbaikan email,Topik 2 - Login/NPWP/Daftar
gua login gagal trsss!!!!!,playstore,gua login gagal trsss,"['gua', 'login', 'gagal', 'trsss']",-12,negative,"['gua', 'login', 'gagal', 'trsss']",gua login gagal trsss,Topik 2 - Login/NPWP/Daftar
cuma biar bisa dapat efin aja sangat dipersulit. 👎,playstore,cuma biar bisa dapat efin aja sangat dipersulit,"['cuma', 'biar', 'bisa', 'dapat', 'efin', 'saja', 'sangat', 'dipersulit']",-34,negative,"['biar', 'efin', 'aja', 'dipersulit']",biar efin aja dipersulit,Topik 2 - Login/NPWP/Daftar
"apk sangat buruk , untuk ngebenerin EFIN aja susahnya minta ampun udah verifikasi via email,via telpon tetetp aja susah, potongan pajak gede bener",playstore,apk sangat buruk  untuk ngebenerin efin aja susahnya minta ampun udah verifikasi via emailvia telpon tetetp aja susah potongan pajak gede bener,"['apk', 'sangat', 'buruk', 'untuk', 'ngebenerin', 'efin', 'saja', 'susahnya', 'meminta', 'ampun', 'sudah', 'verifikasi', 'via', 'emailvia', 'telpon', 'tetetp', 'saja', 'susah', 'potongan', 'pajak', 'gede', 'benar']",-70,negative,"['apk', 'buruk', 'ngebenerin', 'efin', 'aja', 'susahnya', 'ampun', 'udah', 'verifikasi', 'via', 'emailvia', 'telpon', 'tetetp', 'aja', 'susah', 'potongan', 'pajak', 'gede', 'bener']",apk buruk ngebenerin efin aja susahnya ampun udah verifikasi via emailvia telpon tetetp aja susah potongan pajak gede bener,Topik 2 - Login/NPWP/Daftar
setelah diupdate malah susah/selalu gagal login,playstore,setelah diupdate malah susahselalu gagal login,"['setelah', 'diupdate', 'malah', 'susahselalu', 'gagal', 'login']",-18,negative,"['diupdate', 'susahselalu', 'gagal', 'login']",diupdate susahselalu gagal login,Topik 2 - Login/NPWP/Daftar
"Pengajuan EFIN cuma bisa masukin 15 digit NPWP, sedangkan saat ini NPWP sudah 16 digit. Mohon diperbaiki laa ya, sekelas aplikasi milik pemerintah masa gini amat",playstore,pengajuan efin cuma bisa masukin  digit npwp sedangkan saat ini npwp sudah  digit mohon diperbaiki laa ya sekelas aplikasi milik pemerintah masa gini amat,"['pengajuan', 'efin', 'cuma', 'bisa', 'memasuki', '15', 'digit', 'npwp', 'sedangkan', 'saat', 'ini', 'npwp', 'sudah', '16', 'digit', 'mohon', 'diperbaiki', 'lah', 'ya', 'sekelas', 'aplikasi', 'milik', 'pemerintah', 'masa', 'begini', 'amat']",-57,negative,"['pengajuan', 'efin', 'masukin', 'digit', 'npwp', 'npwp', 'digit', 'mohon', 'diperbaiki', 'laa', 'sekelas', 'aplikasi', 'milik', 'pemerintah', 'gini']",pengajuan efin masukin digit npwp npwp digit mohon diperbaiki laa sekelas aplikasi milik pemerintah gini,Topik 2 - Login/NPWP/Daftar
bagi yg lupa efin..dan lupa pasword.bisa banget lewat ini.,playstore,bagi yg lupa efindan lupa paswordbisa banget lewat ini,"['bagi', 'yang', 'lupa', 'efindan', 'lupa', 'paswordbisa', 'banget', 'lewat', 'ini']",-50,negative,"['lupa', 'efindan', 'lupa', 'paswordbisa', 'banget']",lupa efindan lupa paswordbisa banget,Topik 2 - Login/NPWP/Daftar
"Masyarakat disuruh lapor pajak, tapi sistemnya sangat nggak bermutu masa upload SPT selalu gagal dgn keterangan ""NPWP HARUS SAMA"" dan ""NAMA FILE HARUS SAMA"" padahal sudah sesuai instrukturnya giliran masyarakat gak lapor, kena denda 👎",playstore,masyarakat disuruh lapor pajak tapi sistemnya sangat nggak bermutu masa upload spt selalu gagal dgn keterangan npwp harus sama dan nama file harus sama padahal sudah sesuai instrukturnya giliran masyarakat gak lapor kena denda,"['masyarakat', 'disuruh', 'lapor', 'pajak', 'tapi', 'sistemnya', 'sangat', 'tidak', 'bermutu', 'masa', 'upload', 'seperti', 'selalu', 'gagal', 'dengan', 'keterangan', 'npwp', 'harus', 'sama', 'dan', 'nama', 'file', 'harus', 'sama', 'padahal', 'sudah', 'sesuai', 'instrukturnya', 'giliran', 'masyarakat', 'tidak', 'lapor', 'kena', 'denda']",-85,negative,"['masyarakat', 'disuruh', 'lapor', 'pajak', 'sistemnya', 'nggak', 'bermutu', 'upload', 'spt', 'gagal', 'dgn', 'keterangan', 'npwp', 'nama', 'file', 'sesuai', 'instrukturnya', 'giliran', 'masyarakat', 'gak', 'lapor', 'kena', 'denda']",masyarakat disuruh lapor pajak sistemnya nggak bermutu upload spt gagal dgn keterangan npwp nama file sesuai instrukturnya giliran masyarakat gak lapor kena denda,Topik 2 - Login/NPWP/Daftar
"serba ribet, lupa password minta efin, urus efin diverifikasinya GK kelar2, bikin kesel!!!",playstore,serba ribet lupa password minta efin urus efin diverifikasinya gk kelar bikin kesel,"['serba', 'ribet', 'lupa', 'password', 'meminta', 'efin', 'urus', 'efin', 'diverifikasinya', 'tidak', 'kelar2', 'bikin', 'kesel']",-40,negative,"['serba', 'ribet', 'lupa', 'password', 'efin', 'urus', 'efin', 'diverifikasinya', 'kelar', 'bikin', 'kesel']",serba ribet lupa password efin urus efin diverifikasinya kelar bikin kesel,Topik 2 - Login/NPWP/Daftar
Membuat susah untuk login.,playstore,membuat susah untuk login,"['membuat', 'susah', 'untuk', 'login']",-8,negative,"['susah', 'login']",susah login,Topik 2 - Login/NPWP/Daftar
gimana cara daftar baru di DJP online dengan nomor pajak yang sama dengan nomor KTP..??,playstore,gimana cara daftar baru di djp online dengan nomor pajak yang sama dengan nomor ktp,"['bagaimana', 'cara', 'daftar', 'baru', 'di', 'djp', 'online', 'dengan', 'nomor', 'pajak', 'yang', 'sama', 'dengan', 'nomor', 'ktp']",-53,negative,"['gimana', 'daftar', 'djp', 'online', 'nomor', 'pajak', 'nomor', 'ktp']",gimana daftar djp online nomor pajak nomor ktp,Topik 2 - Login/NPWP/Daftar
"harapan kami agar proses permintaan efin dipermudah dan responsif, jangan hanya mau pajak kami saja tetapi harus ada balance dari negara.",playstore,harapan kami agar proses permintaan efin dipermudah dan responsif jangan hanya mau pajak kami saja tetapi harus ada balance dari negara,"['harapan', 'kami', 'agar', 'proses', 'permintaan', 'efin', 'dipermudah', 'dan', 'responsif', 'jangan', 'hanya', 'mau', 'pajak', 'kami', 'saja', 'tetapi', 'harus', 'ada', 'balance', 'dari', 'negara']",-32,negative,"['harapan', 'proses', 'permintaan', 'efin', 'dipermudah', 'responsif', 'pajak', 'balance', 'negara']",harapan proses permintaan efin dipermudah responsif pajak balance negara,Topik 2 - Login/NPWP/Daftar
mau login tapi gk dapat nomor verifikasi.. padahal udah coba berkali kali... klw masi gk bisa jg gosah lah lapor SPPT jdi maless,playstore,mau login tapi gk dapat nomor verifikasi padahal udah coba berkali kali klw masi gk bisa jg gosah lah lapor sppt jdi maless,"['mau', 'login', 'tapi', 'tidak', 'dapat', 'nomor', 'verifikasi', 'padahal', 'sudah', 'coba', 'berkali', 'kali', 'kalau', 'masih', 'tidak', 'bisa', 'juga', 'gosah', 'lah', 'lapor', 'sppt', 'jadi', 'maless']",-37,negative,"['login', 'nomor', 'verifikasi', 'udah', 'coba', 'berkali', 'kali', 'klw', 'masi', 'gosah', 'lapor', 'sppt', 'jdi', 'maless']",login nomor verifikasi udah coba berkali kali klw masi gosah lapor sppt jdi maless,Topik 2 - Login/NPWP/Daftar
"gimana orang mau taat pajak, mau daftar aja susahnya minta ampun. Itu juga daftarnya udah online, gimna kalo daftar ofline??. Hadeh rusak instansi pemerintahan dengan pelayanan bintang 1.",playstore,gimana orang mau taat pajak mau daftar aja susahnya minta ampun itu juga daftarnya udah online gimna kalo daftar ofline hadeh rusak instansi pemerintahan dengan pelayanan bintang,"['bagaimana', 'orang', 'mau', 'taat', 'pajak', 'mau', 'daftar', 'saja', 'susahnya', 'meminta', 'ampun', 'itu', 'juga', 'daftarnya', 'sudah', 'online', 'bagaimana', 'kalau', 'daftar', 'ofline', 'hadeh', 'rusak', 'instansi', 'pemerintahan', 'dengan', 'pelayanan', 'bintang', '1']",-55,negative,"['gimana', 'orang', 'taat', 'pajak', 'daftar', 'aja', 'susahnya', 'ampun', 'daftarnya', 'udah', 'online', 'gimna', 'kalo', 'daftar', 'ofline', 'hadeh', 'rusak', 'instansi', 'pemerintahan', 'pelayanan', 'bintang']",gimana orang taat pajak daftar aja susahnya ampun daftarnya udah online gimna kalo daftar ofline hadeh rusak instansi pemerintahan pelayanan bintang,Topik 2 - Login/NPWP/Daftar
"login aja ribet, aktivasi segala macem udah, mau lapor pajak aja dibikin ribet heran",playstore,login aja ribet aktivasi segala macem udah mau lapor pajak aja dibikin ribet heran,"['login', 'saja', 'ribet', 'aktivasi', 'segala', 'macam', 'sudah', 'mau', 'lapor', 'pajak', 'saja', 'dibikin', 'ribet', 'heran']",-35,negative,"['login', 'aja', 'ribet', 'aktivasi', 'macem', 'udah', 'lapor', 'pajak', 'aja', 'dibikin', 'ribet', 'heran']",login aja ribet aktivasi macem udah lapor pajak aja dibikin ribet heran,Topik 2 - Login/NPWP/Daftar
"aplikasi gak guna, mao login eror terus, di link juga eror terus.. payah mao lapor pajak aja ribet.. saya cek banyak kritik di ratting tapi admin nya diem aja gak respon dan buat perubahan payah..",playstore,aplikasi gak guna mao login eror terus di link juga eror terus payah mao lapor pajak aja ribet saya cek banyak kritik di ratting tapi admin nya diem aja gak respon dan buat perubahan payah,"['aplikasi', 'tidak', 'guna', 'mau', 'login', 'eror', 'terus', 'di', 'link', 'juga', 'eror', 'terus', 'payah', 'mau', 'lapor', 'pajak', 'saja', 'ribet', 'saya', 'cek', 'banyak', 'kritik', 'di', 'ratting', 'tapi', 'admin', 'ya', 'diam', 'saja', 'tidak', 'respon', 'dan', 'buat', 'perubahan', 'payah']",-151,negative,"['aplikasi', 'gak', 'mao', 'login', 'eror', 'link', 'eror', 'payah', 'mao', 'lapor', 'pajak', 'aja', 'ribet', 'cek', 'kritik', 'ratting', 'admin', 'nya', 'diem', 'aja', 'gak', 'respon', 'perubahan', 'payah']",aplikasi gak mao login eror link eror payah mao lapor pajak aja ribet cek kritik ratting admin nya diem aja gak respon perubahan payah,Topik 2 - Login/NPWP/Daftar
aplikasi gak jelas mw log in saja susah verifikasi lewat email...kode gak masuk masuk....,playstore,aplikasi gak jelas mw log in saja susah verifikasi lewat emailkode gak masuk masuk,"['aplikasi', 'tidak', 'jelas', 'mau', 'log', 'ini', 'saja', 'susah', 'verifikasi', 'lewat', 'emailkode', 'tidak', 'masuk', 'masuk']",-63,negative,"['aplikasi', 'gak', 'log', 'susah', 'verifikasi', 'emailkode', 'gak', 'masuk', 'masuk']",aplikasi gak log susah verifikasi emailkode gak masuk masuk,Topik 2 - Login/NPWP/Daftar
pelayanan buruk mau ganti email katanya hubungi 1500200 tapi gak bisa terus mau laporan pajak pun di persulit mau minta efin aja susah,playstore,pelayanan buruk mau ganti email katanya hubungi  tapi gak bisa terus mau laporan pajak pun di persulit mau minta efin aja susah,"['pelayanan', 'buruk', 'mau', 'ganti', 'email', 'katanya', 'hubungi', '1500200', 'tapi', 'tidak', 'bisa', 'terus', 'mau', 'laporan', 'pajak', 'pun', 'di', 'persulit', 'mau', 'meminta', 'efin', 'saja', 'susah']",-82,negative,"['pelayanan', 'buruk', 'ganti', 'email', 'hubungi', 'gak', 'laporan', 'pajak', 'persulit', 'efin', 'aja', 'susah']",pelayanan buruk ganti email hubungi gak laporan pajak persulit efin aja susah,Topik 2 - Login/NPWP/Daftar
"kocak gimana mau ngisi NPWP dengan benar kalo di batasi 15 digit , sedangkan no NPWP 16 digit, 👎👎👎👎😤",playstore,kocak gimana mau ngisi npwp dengan benar kalo di batasi  digit  sedangkan no npwp  digit,"['kocak', 'bagaimana', 'mau', 'ngisi', 'npwp', 'dengan', 'benar', 'kalau', 'di', 'batasi', '15', 'digit', 'sedangkan', 'no', 'npwp', '16', 'digit']",-49,negative,"['kocak', 'gimana', 'ngisi', 'npwp', 'kalo', 'batasi', 'digit', 'npwp', 'digit']",kocak gimana ngisi npwp kalo batasi digit npwp digit,Topik 2 - Login/NPWP/Daftar
nggak bisa login. udah beberapa kali di coba,playstore,nggak bisa login udah beberapa kali di coba,"['tidak', 'bisa', 'login', 'sudah', 'beberapa', 'kali', 'di', 'coba']",-37,negative,"['nggak', 'login', 'udah', 'kali', 'coba']",nggak login udah kali coba,Topik 2 - Login/NPWP/Daftar
bikin NPWP di persulit,playstore,bikin npwp di persulit,"['bikin', 'npwp', 'di', 'persulit']",-36,negative,"['bikin', 'npwp', 'persulit']",bikin npwp persulit,Topik 2 - Login/NPWP/Daftar
