content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
"KITA YANG MAU BAYAR PAJAK MALAH DI PERSULIT DGN SISTEM YG ADA, HERAN 🧐🧐🧐😂😂😂😂",playstore,kita yang mau bayar pajak malah di persulit dgn sistem yg ada heran,"['kita', 'yang', 'mau', 'bayar', 'pajak', 'malah', 'di', 'persulit', 'dengan', 'sistem', 'yang', 'ada', 'heran']",-69,negative,"['bayar', 'pajak', 'persulit', 'dgn', 'sistem', 'heran']",bayar pajak persulit dgn sistem heran,Topik 5 - Pembayaran/Kantor Pajak
"Aplikasi negara paling ribet , Tidak membantu sama sekali Semuanya di bikin ribet",playstore,aplikasi negara paling ribet  tidak membantu sama sekali semuanya di bikin ribet,"['aplikasi', 'negara', 'paling', 'ribet', 'tidak', 'membantu', 'sama', 'sekali', 'semuanya', 'di', 'bikin', 'ribet']",-71,negative,"['aplikasi', 'negara', 'ribet', 'membantu', 'bikin', 'ribet']",aplikasi negara ribet membantu bikin ribet,Topik 5 - Pembayaran/Kantor Pajak
Disuruh rajin bayar pajak tapi aplikasi membingungkan..rumit...tolong buat aplikasi tidak rumit rumit agar masyarakat rajin buat pajak,playstore,disuruh rajin bayar pajak tapi aplikasi membingungkanrumittolong buat aplikasi tidak rumit rumit agar masyarakat rajin buat pajak,"['disuruh', 'rajin', 'bayar', 'pajak', 'tapi', 'aplikasi', 'membingungkanrumittolong', 'buat', 'aplikasi', 'tidak', 'rumit', 'rumit', 'agar', 'masyarakat', 'rajin', 'buat', 'pajak']",-76,negative,"['disuruh', 'rajin', 'bayar', 'pajak', 'aplikasi', 'membingungkanrumittolong', 'aplikasi', 'rumit', 'rumit', 'masyarakat', 'rajin', 'pajak']",disuruh rajin bayar pajak aplikasi membingungkanrumittolong aplikasi rumit rumit masyarakat rajin pajak,Topik 5 - Pembayaran/Kantor Pajak
"APLIKASI TERJELEK YG PERNAH SAYA INSTAL !! KALAU ADA BINTANG 0, SAYA MEMILIH MEMBERI BINTANG 0 !! GA HERAN BINTANGNYA SEGINI !! UDAH NYURUH BAYAR PAJAK, TAPI NYUSAHIN!!",playstore,aplikasi terjelek yg pernah saya instal  kalau ada bintang  saya memilih memberi bintang   ga heran bintangnya segini  udah nyuruh bayar pajak tapi nyusahin,"['aplikasi', 'terjelek', 'yang', 'pernah', 'saya', 'instal', 'kalau', 'ada', 'bintang', '0', 'saya', 'memilih', 'memberi', 'bintang', '0', 'tidak', 'heran', 'bintangnya', 'segini', 'sudah', 'nyuruh', 'bayar', 'pajak', 'tapi', 'menyusahkan']",-80,negative,"['aplikasi', 'terjelek', 'instal', 'bintang', 'memilih', 'bintang', 'heran', 'bintangnya', 'segini', 'udah', 'nyuruh', 'bayar', 'pajak', 'nyusahin']",aplikasi terjelek instal bintang memilih bintang heran bintangnya segini udah nyuruh bayar pajak nyusahin,Topik 5 - Pembayaran/Kantor Pajak
Gak jadi bayar pajak,playstore,gak jadi bayar pajak,"['tidak', 'jadi', 'bayar', 'pajak']",-23,negative,"['gak', 'bayar', 'pajak']",gak bayar pajak,Topik 5 - Pembayaran/Kantor Pajak
"Setelah liat rating y jelek ternyata benar , daptar pajak susah y minta ampun , gimana orang mau taat bayar pajak",playstore,setelah liat rating y jelek ternyata benar  daptar pajak susah y minta ampun  gimana orang mau taat bayar pajak,"['setelah', 'lihat', 'rating', 'ya', 'jelek', 'ternyata', 'benar', 'daptar', 'pajak', 'susah', 'ya', 'meminta', 'ampun', 'bagaimana', 'orang', 'mau', 'taat', 'bayar', 'pajak']",-76,negative,"['liat', 'rating', 'jelek', 'daptar', 'pajak', 'susah', 'ampun', 'gimana', 'orang', 'taat', 'bayar', 'pajak']",liat rating jelek daptar pajak susah ampun gimana orang taat bayar pajak,Topik 5 - Pembayaran/Kantor Pajak
Kapan negeri ini maju aplikasi negara ja GK jelas,playstore,kapan negeri ini maju aplikasi negara ja gk jelas,"['kapan', 'negeri', 'ini', 'maju', 'aplikasi', 'negara', 'saja', 'tidak', 'jelas']",-33,negative,"['negeri', 'maju', 'aplikasi', 'negara']",negeri maju aplikasi negara,Topik 5 - Pembayaran/Kantor Pajak
gak guna. mau bayar pajak aja susah bnget. giliran telat cepet banget respon nya. mending gak usah bnyar lah...,playstore,gak guna mau bayar pajak aja susah bnget giliran telat cepet banget respon nya mending gak usah bnyar lah,"['tidak', 'guna', 'mau', 'bayar', 'pajak', 'saja', 'susah', 'banget', 'giliran', 'telat', 'cepat', 'banget', 'respon', 'ya', 'mending', 'tidak', 'usah', 'bnyar', 'lah']",-81,negative,"['gak', 'bayar', 'pajak', 'aja', 'susah', 'bnget', 'giliran', 'telat', 'cepet', 'banget', 'respon', 'nya', 'mending', 'gak', 'bnyar']",gak bayar pajak aja susah bnget giliran telat cepet banget respon nya mending gak bnyar,Topik 5 - Pembayaran/Kantor Pajak
Aplikasi negara kok gini amat susahnya,playstore,aplikasi negara kok gini amat susahnya,"['aplikasi', 'negara', 'kok', 'begini', 'amat', 'susahnya']",-26,negative,"['aplikasi', 'negara', 'gini', 'susahnya']",aplikasi negara gini susahnya,Topik 5 - Pembayaran/Kantor Pajak
"Alhamdulilah aplikasi ini sangat membantu, jadi tidak perlu antri di kantor pajak 😁 terimakasih",playstore,alhamdulilah aplikasi ini sangat membantu jadi tidak perlu antri di kantor pajak  terimakasih,"['alhamdulilah', 'aplikasi', 'ini', 'sangat', 'membantu', 'jadi', 'tidak', 'perlu', 'antri', 'di', 'kantor', 'pajak', 'terimakasih']",-46,negative,"['alhamdulilah', 'aplikasi', 'membantu', 'antri', 'kantor', 'pajak', 'terimakasih']",alhamdulilah aplikasi membantu antri kantor pajak terimakasih,Topik 5 - Pembayaran/Kantor Pajak
Semisal di percepat respon nya... Penerimaan negara pasti naek... Sistm nya tolong dunk... Cuman muser doang... Live chat nya juga nggk fungsi.. Tiba2 end sendiri... Belum juga tnya..,playstore,semisal di percepat respon nya penerimaan negara pasti naek sistm nya tolong dunk cuman muser doang live chat nya juga nggk fungsi tiba end sendiri belum juga tnya,"['semisal', 'di', 'percepat', 'respon', 'ya', 'penerimaan', 'negara', 'pasti', 'naik', 'sistm', 'ya', 'tolong', 'dong', 'cuman', 'muser', 'doang', 'live', 'chat', 'ya', 'juga', 'tidak', 'fungsi', 'tiba-tiba', 'end', 'sendiri', 'belum', 'juga', 'tanya']",-32,negative,"['percepat', 'respon', 'nya', 'penerimaan', 'negara', 'naek', 'sistm', 'nya', 'tolong', 'dunk', 'cuman', 'muser', 'doang', 'live', 'chat', 'nya', 'nggk', 'fungsi', 'end', 'tnya']",percepat respon nya penerimaan negara naek sistm nya tolong dunk cuman muser doang live chat nya nggk fungsi end tnya,Topik 5 - Pembayaran/Kantor Pajak
"Hati hati guys, saya coba tanya di kantor pajak langsung, katanya tidak ada aplikasi resmi dari direktorat pajak, jadi jangan mudah percaya guys",playstore,hati hati guys saya coba tanya di kantor pajak langsung katanya tidak ada aplikasi resmi dari direktorat pajak jadi jangan mudah percaya guys,"['hati', 'hati', 'guys', 'saya', 'coba', 'tanya', 'di', 'kantor', 'pajak', 'langsung', 'katanya', 'tidak', 'ada', 'aplikasi', 'resmi', 'dari', 'direktorat', 'pajak', 'jadi', 'jangan', 'mudah', 'percaya', 'guys']",-59,negative,"['hati', 'hati', 'guys', 'coba', 'kantor', 'pajak', 'langsung', 'aplikasi', 'resmi', 'direktorat', 'pajak', 'mudah', 'percaya', 'guys']",hati hati guys coba kantor pajak langsung aplikasi resmi direktorat pajak mudah percaya guys,Topik 5 - Pembayaran/Kantor Pajak
"UDAH WEB GAJELAS, DI APK INI MALAH ANEH.. UANG MAU DI SETOR KE NEGARA AJA DIBUAT SUSAH, LEMBAGA KOCAK",playstore,udah web gajelas di apk ini malah aneh uang mau di setor ke negara aja dibuat susah lembaga kocak,"['sudah', 'web', 'tidak jelas', 'di', 'apk', 'ini', 'malah', 'aneh', 'uang', 'mau', 'di', 'setor', 'ke', 'negara', 'saja', 'dibuat', 'susah', 'lembaga', 'kocak']",-85,negative,"['udah', 'web', 'gajelas', 'apk', 'aneh', 'uang', 'setor', 'negara', 'aja', 'susah', 'lembaga', 'kocak']",udah web gajelas apk aneh uang setor negara aja susah lembaga kocak,Topik 5 - Pembayaran/Kantor Pajak
"Coretaxnya gajelas cok, mau bayar pajak aja sulit.",playstore,coretaxnya gajelas cok mau bayar pajak aja sulit,"['coretaxnya', 'tidak jelas', 'cok', 'mau', 'bayar', 'pajak', 'saja', 'sulit']",-34,negative,"['coretaxnya', 'gajelas', 'cok', 'bayar', 'pajak', 'aja', 'sulit']",coretaxnya gajelas cok bayar pajak aja sulit,Topik 5 - Pembayaran/Kantor Pajak
Bayar pajak aj bikin susah rakyat. Ribet,playstore,bayar pajak aj bikin susah rakyat ribet,"['bayar', 'pajak', 'saja', 'bikin', 'susah', 'rakyat', 'ribet']",-42,negative,"['bayar', 'pajak', 'bikin', 'susah', 'rakyat', 'ribet']",bayar pajak bikin susah rakyat ribet,Topik 5 - Pembayaran/Kantor Pajak
"mau bayar pajak bulanan aja susah.. mesti bikin coretax, sekali bikin susah minta ampun..gak bayar kena denda.. bikin pusing aja +62, system triliunan kyk gini",playstore,mau bayar pajak bulanan aja susah mesti bikin coretax sekali bikin susah minta ampungak bayar kena denda bikin pusing aja  system triliunan kyk gini,"['mau', 'bayar', 'pajak', 'bulanan', 'saja', 'susah', 'mesti', 'bikin', 'coretax', 'sekali', 'bikin', 'susah', 'meminta', 'ampungak', 'bayar', 'kena', 'denda', 'bikin', 'pusing', 'saja', '62', 'system', 'triliunan', 'kayak', 'begini']",-86,negative,"['bayar', 'pajak', 'bulanan', 'aja', 'susah', 'mesti', 'bikin', 'coretax', 'bikin', 'susah', 'ampungak', 'bayar', 'kena', 'denda', 'bikin', 'pusing', 'aja', 'system', 'triliunan', 'kyk', 'gini']",bayar pajak bulanan aja susah mesti bikin coretax bikin susah ampungak bayar kena denda bikin pusing aja system triliunan kyk gini,Topik 5 - Pembayaran/Kantor Pajak
"Kebanyakan aturan apk gk efisien ribet ruwet,mau bayar pajak dipersulit..",playstore,kebanyakan aturan apk gk efisien ribet ruwetmau bayar pajak dipersulit,"['kebanyakan', 'aturan', 'apk', 'tidak', 'efisien', 'ribet', 'ruwetmau', 'bayar', 'pajak', 'dipersulit']",-42,negative,"['kebanyakan', 'aturan', 'apk', 'efisien', 'ribet', 'ruwetmau', 'bayar', 'pajak', 'dipersulit']",kebanyakan aturan apk efisien ribet ruwetmau bayar pajak dipersulit,Topik 5 - Pembayaran/Kantor Pajak
Kayaknya kita yang bayar ya..tapi kenapa kita juga yang lebih rueepot 😄,playstore,kayaknya kita yang bayar yatapi kenapa kita juga yang lebih rueepot,"['kayaknya', 'kita', 'yang', 'bayar', 'yatapi', 'kenapa', 'kita', 'juga', 'yang', 'lebih', 'rueepot']",-15,negative,"['kayaknya', 'bayar', 'yatapi', 'rueepot']",kayaknya bayar yatapi rueepot,Topik 5 - Pembayaran/Kantor Pajak
"BAYAR PAJAK DOANG, APKNYA GA BERJALAN DENGAN BAIK. PERTANYAAN SAMA CS KAGA BISA",playstore,bayar pajak doang apknya ga berjalan dengan baik pertanyaan sama cs kaga bisa,"['bayar', 'pajak', 'doang', 'apknya', 'tidak', 'berjalan', 'dengan', 'baik', 'pertanyaan', 'sama', 'cs', 'kagak', 'bisa']",-53,negative,"['bayar', 'pajak', 'doang', 'apknya', 'berjalan', 'kaga']",bayar pajak doang apknya berjalan kaga,Topik 5 - Pembayaran/Kantor Pajak
Aplikasi belum siap udah dipublish aja... Nyampe kantor pajak disuruh pake website! Petugasnya ngga welcome pula.. 🤣,playstore,aplikasi belum siap udah dipublish aja nyampe kantor pajak disuruh pake website petugasnya ngga welcome pula,"['aplikasi', 'belum', 'siap', 'sudah', 'dipublish', 'saja', 'sampai', 'kantor', 'pajak', 'disuruh', 'pakai', 'website', 'petugasnya', 'tidak', 'welcome', 'pula']",-49,negative,"['aplikasi', 'udah', 'dipublish', 'aja', 'nyampe', 'kantor', 'pajak', 'disuruh', 'pake', 'website', 'petugasnya', 'ngga', 'welcome']",aplikasi udah dipublish aja nyampe kantor pajak disuruh pake website petugasnya ngga welcome,Topik 5 - Pembayaran/Kantor Pajak
"Lewat apk Dipersulit, padahal mau membantu negara dengan bayar pajak",playstore,lewat apk dipersulit padahal mau membantu negara dengan bayar pajak,"['lewat', 'apk', 'dipersulit', 'padahal', 'mau', 'membantu', 'negara', 'dengan', 'bayar', 'pajak']",-49,negative,"['apk', 'dipersulit', 'membantu', 'negara', 'bayar', 'pajak']",apk dipersulit membantu negara bayar pajak,Topik 5 - Pembayaran/Kantor Pajak
"Mau bayar pajak aja susah, coretax ribettttt.",playstore,mau bayar pajak aja susah coretax ribettttt,"['mau', 'bayar', 'pajak', 'saja', 'susah', 'coretax', 'ribettttt']",-34,negative,"['bayar', 'pajak', 'aja', 'susah', 'coretax', 'ribettttt']",bayar pajak aja susah coretax ribettttt,Topik 5 - Pembayaran/Kantor Pajak
"Bayaran gedi doang bikin aplikasi ama situs ecek2..kerjanya gak guna, udah mending kasih ke BCA aja yang lebih sat set dan kerjanya bener",playstore,bayaran gedi doang bikin aplikasi ama situs ecekkerjanya gak guna udah mending kasih ke bca aja yang lebih sat set dan kerjanya bener,"['bayaran', 'gedi', 'doang', 'bikin', 'aplikasi', 'sama', 'situs', 'ecek2kerjanya', 'tidak', 'guna', 'sudah', 'mending', 'kasih', 'ke', 'baca', 'saja', 'yang', 'lebih', 'sat', 'set', 'dan', 'kerjanya', 'benar']",-76,negative,"['bayaran', 'gedi', 'doang', 'bikin', 'aplikasi', 'ama', 'situs', 'ecekkerjanya', 'gak', 'udah', 'mending', 'kasih', 'bca', 'aja', 'sat', 'set', 'kerjanya', 'bener']",bayaran gedi doang bikin aplikasi ama situs ecekkerjanya gak udah mending kasih bca aja sat set kerjanya bener,Topik 5 - Pembayaran/Kantor Pajak
selalu kesulitan utk melakukan pembayaran pajak bulanan.,playstore,selalu kesulitan utk melakukan pembayaran pajak bulanan,"['selalu', 'kesulitan', 'untuk', 'melakukan', 'pembayaran', 'pajak', 'bulanan']",-14,negative,"['kesulitan', 'utk', 'pembayaran', 'pajak', 'bulanan']",kesulitan utk pembayaran pajak bulanan,Topik 5 - Pembayaran/Kantor Pajak
dinas pajak bodokkkkk.....mau ngisi negara asal malah ga ada Indonesia,playstore,dinas pajak bodokkkkkmau ngisi negara asal malah ga ada indonesia,"['dinas', 'pajak', 'bodokkkkkmau', 'ngisi', 'negara', 'asal', 'malah', 'tidak', 'ada', 'indonesia']",-30,negative,"['dinas', 'pajak', 'bodokkkkkmau', 'ngisi', 'negara', 'indonesia']",dinas pajak bodokkkkkmau ngisi negara indonesia,Topik 5 - Pembayaran/Kantor Pajak
Dagang es teh ae udh nyusahin rakyat doang,playstore,dagang es teh ae udh nyusahin rakyat doang,"['dagang', 'es', 'teh', 'saja', 'sudah', 'menyusahkan', 'rakyat', 'doang']",-21,negative,"['dagang', 'teh', 'udh', 'nyusahin', 'rakyat', 'doang']",dagang teh udh nyusahin rakyat doang,Topik 5 - Pembayaran/Kantor Pajak
"Aplikasi ribet , memaksa rakyat taat pajak tapi pelayanan menyulitkan . Apalagi para pekerja di lokasi pedalaman . Ngejar2 pajak mulu imbal baliknya minim",playstore,aplikasi ribet  memaksa rakyat taat pajak tapi pelayanan menyulitkan  apalagi para pekerja di lokasi pedalaman  ngejar pajak mulu imbal baliknya minim,"['aplikasi', 'ribet', 'memaksa', 'rakyat', 'taat', 'pajak', 'tapi', 'pelayanan', 'menyulitkan', 'apalagi', 'para', 'pekerja', 'di', 'lokasi', 'pedalaman', 'ngejar2', 'pajak', 'mulu', 'imbal', 'baliknya', 'minim']",-58,negative,"['aplikasi', 'ribet', 'memaksa', 'rakyat', 'taat', 'pajak', 'pelayanan', 'menyulitkan', 'pekerja', 'lokasi', 'pedalaman', 'ngejar', 'pajak', 'mulu', 'imbal', 'baliknya', 'minim']",aplikasi ribet memaksa rakyat taat pajak pelayanan menyulitkan pekerja lokasi pedalaman ngejar pajak mulu imbal baliknya minim,Topik 5 - Pembayaran/Kantor Pajak
Ga bsa bikin ebil...trus kapan bsa bayar..krna denda mi,playstore,ga bsa bikin ebiltrus kapan bsa bayarkrna denda mi,"['tidak', 'bisa', 'bikin', 'ebiltrus', 'kapan', 'bisa', 'bayarkrna', 'denda', 'mi']",-33,negative,"['bsa', 'bikin', 'ebiltrus', 'bsa', 'bayarkrna', 'denda']",bsa bikin ebiltrus bsa bayarkrna denda,Topik 5 - Pembayaran/Kantor Pajak
"Aplikasi nya sulit diakses, web nya pun gajelas gabisa akses terus, dan datang ke kantor pajak cimanggis depok pelayanan dari satpam nya gajelas juga, masa orang tanya malah ditanya balik gak kasih arahan sama sekali, udah mana cuek orangnya jawabnya juga sesuka hati dia aja",playstore,aplikasi nya sulit diakses web nya pun gajelas gabisa akses terus dan datang ke kantor pajak cimanggis depok pelayanan dari satpam nya gajelas juga masa orang tanya malah ditanya balik gak kasih arahan sama sekali udah mana cuek orangnya jawabnya juga sesuka hati dia aja,"['aplikasi', 'ya', 'sulit', 'diakses', 'web', 'ya', 'pun', 'tidak jelas', 'tidak bisa', 'akses', 'terus', 'dan', 'datang', 'ke', 'kantor', 'pajak', 'cimanggis', 'depok', 'pelayanan', 'dari', 'satpam', 'ya', 'tidak jelas', 'juga', 'masa', 'orang', 'tanya', 'malah', 'ditanya', 'balik', 'tidak', 'kasih', 'arahan', 'sama', 'sekali', 'sudah', 'mana', 'cuek', 'orangnya', 'jawabnya', 'juga', 'sesuka', 'hati', 'dia', 'saja']",-154,negative,"['aplikasi', 'nya', 'sulit', 'diakses', 'web', 'nya', 'gajelas', 'gabisa', 'akses', 'kantor', 'pajak', 'cimanggis', 'depok', 'pelayanan', 'satpam', 'nya', 'gajelas', 'orang', 'gak', 'kasih', 'arahan', 'udah', 'cuek', 'orangnya', 'sesuka', 'hati', 'aja']",aplikasi nya sulit diakses web nya gajelas gabisa akses kantor pajak cimanggis depok pelayanan satpam nya gajelas orang gak kasih arahan udah cuek orangnya sesuka hati aja,Topik 5 - Pembayaran/Kantor Pajak
"Katanya suruh akses fitur live chat, pas udah di akses ga terhubung"". Uang pajak yg kita bayar dapetnya apk beginian?",playstore,katanya suruh akses fitur live chat pas udah di akses ga terhubung uang pajak yg kita bayar dapetnya apk beginian,"['katanya', 'suruh', 'akses', 'fitur', 'live', 'chat', 'pas', 'sudah', 'di', 'akses', 'tidak', 'terhubung', 'uang', 'pajak', 'yang', 'kita', 'bayar', 'dapetnya', 'apk', 'beginian']",-55,negative,"['suruh', 'akses', 'fitur', 'live', 'chat', 'pas', 'udah', 'akses', 'terhubung', 'uang', 'pajak', 'bayar', 'dapetnya', 'apk']",suruh akses fitur live chat pas udah akses terhubung uang pajak bayar dapetnya apk,Topik 5 - Pembayaran/Kantor Pajak
Aplikasi busuk gini ngabisin anggaran negara aja !!! Pelayanan kek kadal,playstore,aplikasi busuk gini ngabisin anggaran negara aja  pelayanan kek kadal,"['aplikasi', 'busuk', 'begini', 'ngabisin', 'anggaran', 'negara', 'saja', 'pelayanan', 'kayak', 'kadal']",-30,negative,"['aplikasi', 'busuk', 'gini', 'ngabisin', 'anggaran', 'negara', 'aja', 'pelayanan', 'kek', 'kadal']",aplikasi busuk gini ngabisin anggaran negara aja pelayanan kek kadal,Topik 5 - Pembayaran/Kantor Pajak
Aplikasi ga jelas! Apa apa aplikasi dari pemerintah ga ada yg jelas. Negara cuman buaat mainan!,playstore,aplikasi ga jelas apa apa aplikasi dari pemerintah ga ada yg jelas negara cuman buaat mainan,"['aplikasi', 'tidak', 'jelas', 'apa', 'apa', 'aplikasi', 'dari', 'pemerintah', 'tidak', 'ada', 'yang', 'jelas', 'negara', 'cuman', 'buaat', 'mainan']",-59,negative,"['aplikasi', 'aplikasi', 'pemerintah', 'negara', 'cuman', 'buaat', 'mainan']",aplikasi aplikasi pemerintah negara cuman buaat mainan,Topik 5 - Pembayaran/Kantor Pajak
Aplikasi tolol.gimana mau bayar pajak,playstore,aplikasi tololgimana mau bayar pajak,"['aplikasi', 'tololgimana', 'mau', 'bayar', 'pajak']",-22,negative,"['aplikasi', 'tololgimana', 'bayar', 'pajak']",aplikasi tololgimana bayar pajak,Topik 5 - Pembayaran/Kantor Pajak
"Orang pajak bikin aplikasi gak becus , suruh bayar pajak tapi aplikasi dan website resmi bobrok",playstore,orang pajak bikin aplikasi gak becus  suruh bayar pajak tapi aplikasi dan website resmi bobrok,"['orang', 'pajak', 'bikin', 'aplikasi', 'tidak', 'becus', 'suruh', 'bayar', 'pajak', 'tapi', 'aplikasi', 'dan', 'website', 'resmi', 'bobrok']",-84,negative,"['orang', 'pajak', 'bikin', 'aplikasi', 'gak', 'becus', 'suruh', 'bayar', 'pajak', 'aplikasi', 'website', 'resmi', 'bobrok']",orang pajak bikin aplikasi gak becus suruh bayar pajak aplikasi website resmi bobrok,Topik 5 - Pembayaran/Kantor Pajak
Paling males punya urusan sama negara,playstore,paling males punya urusan sama negara,"['paling', 'malas', 'punya', 'urusan', 'sama', 'negara']",-10,negative,"['males', 'urusan', 'negara']",males urusan negara,Topik 5 - Pembayaran/Kantor Pajak
"(SEMUA) Yg berhubungan dg pemerintah koq ga pernah beres dlm jangka wkt lama. Ga yakin Indo bs jd negara maju, mgkn smpe kiamat jg ga prnh bs.",playstore,semua yg berhubungan dg pemerintah koq ga pernah beres dlm jangka wkt lama ga yakin indo bs jd negara maju mgkn smpe kiamat jg ga prnh bs,"['semua', 'yang', 'berhubungan', 'dengan', 'pemerintah', 'kok', 'tidak', 'pernah', 'beres', 'dalam', 'jangka', 'waktu', 'lama', 'tidak', 'yakin', 'indonesia', 'bisa', 'jadi', 'negara', 'maju', 'mungkin', 'sampai', 'kiamat', 'juga', 'tidak', 'pernah', 'bisa']",-67,negative,"['berhubungan', 'pemerintah', 'koq', 'beres', 'dlm', 'jangka', 'wkt', 'indo', 'negara', 'maju', 'mgkn', 'smpe', 'kiamat', 'prnh']",berhubungan pemerintah koq beres dlm jangka wkt indo negara maju mgkn smpe kiamat prnh,Topik 5 - Pembayaran/Kantor Pajak
